magasin_id,product_id,category,subcategory,sub_sub_category,product name,price/unity [€/u],price [€],nutri-score,Valeur énergétique [kJ],Valeur énergétique [kCal],Matières grasses [g],Dont acides gras saturés [g],Dont acides gras mono-insaturés [g],Glucides [g],Dont sucres [g],Protéines [g],Fibres alimentaires [g],Sel [g],Sodium [mg]
1,982534,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme bio barquette 4 fruits,5.98,2.99,,,,,,,,,,,,
1,2942070,Fruits et légumes,Fruits et légumes bio,Fruits bio,Banane bio 5 fruits,3.32,2.49,,,,,,,,,,,,
1,960490,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme bio golden barquette 4 fruits,2.99,2.99,,,,,,,,,,,,
1,2776470,Fruits et légumes,Fruits et légumes bio,Fruits bio,CLEMENTINE NULES BIO FILET 1KG,3.99,3.99,,,,,,,,,,,,
1,3060654,Fruits et légumes,Fruits et légumes bio,Fruits bio,ORANGE A DEGUSTER BIO FILET 1 KG,3.49,3.49,,,,,,,,,,,,
1,2360265,Fruits et légumes,Fruits et légumes bio,Fruits bio,Citron primofiori bio filet 1kg,2.99,2.99,,,,,,,,,,,,
1,3081570,Fruits et légumes,Fruits et légumes bio,Fruits bio,KIWI JAUNE BIO BARQUETTE 3 FRUITS,3.99,3.99,,,,,,,,,,,,
1,3062565,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme candine bio sachet 1.5 kg,2.66,3.99,,,,,,,,,,,,
1,3018477,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme crunch bio sachet 1.5kg,2.99,4.49,,,,,,,,,,,,
1,937480,Fruits et légumes,Fruits et légumes bio,Fruits bio,Citron jaune bio 4 fruits,4.98,2.49,,,,,,,,,,,,
1,15896,Fruits et légumes,Fruits et légumes bio,Légumes bio,Pomme de terre bio cora 1.5 kg,2.66,3.99,,,,,,,,,,,,
1,2784444,Fruits et légumes,Fruits et légumes bio,Légumes bio,Courgette bio filet 500g,5.98,2.99,,,,,,,,,,,,
1,1091575,Fruits et légumes,Fruits et légumes bio,Légumes bio,Betterave entiere cuite bio 500 g,3.38,1.69,,,,,,,,,,,,
1,1035874,Fruits et légumes,Fruits et légumes bio,Légumes bio,Betterave cuite bio rouge sachet 225g,7.07,1.59,,,,,,,,,,,,
1,1022743,Fruits et légumes,Fruits et légumes bio,Légumes bio,Mais bio doux barquette 2 épis,9.73,3.89,,,,,,,,,,,,
1,2563452,Fruits et légumes,Fruits et légumes bio,Légumes bio,ECHALOTE LONGUE BIO 250G,7.96,1.99,,,,,,,,,,,,
1,2450733,Fruits et légumes,Fruits et légumes bio,Légumes bio,Oignon rouge bio filet 500g,4.98,2.49,,,,,,,,,,,,
1,2784231,Fruits et légumes,Fruits et légumes bio,Légumes bio,CAROTTE BIO SACHET 1.5 KG,2.66,3.99,,,,,,,,,,,,
1,2565135,Fruits et légumes,Fruits et légumes bio,Légumes bio,Lentilles vertes bio sachet 500 g,7.98,3.99,,,,,,,,,,,,
1,45785,Fruits et légumes,Fruits frais,Fruits de saison,Banane Cavendish,1.19,0.71,,,,,,,,,,,,
1,15873,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
1,18003,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster cora 2kg,2.0,3.99,,,,,,,,,,,,
1,15866,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange à jus 2kg,1.0,1.99,,,,,,,,,,,,
1,15890,Fruits et légumes,Fruits frais,Fruits de saison,Cora Kido petits agrumes 1kg,3.49,3.49,,,,,,,,,,,,
1,15892,Fruits et légumes,Fruits frais,Fruits de saison,"Cora pomme golden AOP limousin en panier de bois 1,5 kg",2.66,3.99,,,,,,,,,,,,
1,23568,Fruits et légumes,Fruits frais,Fruits de saison,Cora pomme golden du Limousin face rosée barquette de 4 fruits,3.69,3.69,,,,,,,,,,,,
1,15884,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange sachet 1kg,3.49,3.49,,,,,,,,,,,,
1,49293,Fruits et légumes,Fruits frais,Fruits de saison,Pomme pink lady,2.49,0.9,,,,,,,,,,,,
1,49291,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Royal Gala,1.49,0.54,,,,,,,,,,,,
1,68309,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi gold,0.99,0.99,,,,,,,,,,,,
1,25981,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi vert vrac,0.89,0.89,,,,,,,,,,,,
1,2603271,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune,3.49,0.7,,,,,,,,,,,,
1,49361,Fruits et légumes,Fruits frais,Fruits de saison,Pomme golden le kilo,3.49,1.29,,,,,,,,,,,,
1,25982,Fruits et légumes,Fruits frais,Fruits de saison,Pomelos,0.99,0.99,,,,,,,,,,,,
1,301759,Fruits et légumes,Fruits frais,Fruits de saison,Citron vert VRAC,4.99,0.45,,,,,,,,,,,,
1,2600880,Fruits et légumes,Fruits frais,Fruits de saison,Poire Conférence,3.99,1.44,,,,,,,,,,,,
1,2822511,Fruits et légumes,Fruits frais,Fruits de saison,Clémentine maroc,1.99,0.45,,,,,,,,,,,,
1,49295,Fruits et légumes,Fruits frais,Fruits de saison,Pomme fuji,2.99,0.96,,,,,,,,,,,,
1,50014,Fruits et légumes,Fruits frais,Fruits de saison,Poire Rochas,3.99,1.04,,,,,,,,,,,,
1,49297,Fruits et légumes,Fruits frais,Fruits de saison,Pomme canada grise,3.49,1.26,,,,,,,,,,,,
1,115044,Fruits et légumes,Fruits frais,Fruits de saison,Poire comice,3.99,2.55,,,,,,,,,,,,
1,982534,Fruits et légumes,Fruits frais,Fruits de saison,Pomme bio barquette 4 fruits,5.98,2.99,,,,,,,,,,,,
1,522931,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Chanteclerc,3.49,1.22,,,,,,,,,,,,
1,1242556,Fruits et légumes,Fruits frais,Fruits de saison,Poire sweet sensation le kilo,3.99,1.44,,,,,,,,,,,,
1,960490,Fruits et légumes,Fruits frais,Fruits de saison,Pomme bio golden barquette 4 fruits,2.99,2.99,,,,,,,,,,,,
1,1128643,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi barquette 1 kg,2.99,2.99,,,,,,,,,,,,
1,1113079,Fruits et légumes,Fruits frais,Fruits de saison,Citron 1kg +20%,1.49,1.79,,,,,,,,,,,,
1,1139038,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune filet 500g,2.98,1.49,,,,,,,,,,,,
1,937480,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune bio 4 fruits,4.98,2.49,,,,,,,,,,,,
1,15873,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
1,2603271,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune,3.49,0.7,,,,,,,,,,,,
1,18003,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster cora 2kg,2.0,3.99,,,,,,,,,,,,
1,15866,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange à jus 2kg,1.0,1.99,,,,,,,,,,,,
1,25982,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos,0.99,0.99,,,,,,,,,,,,
1,2861457,Fruits et légumes,Fruits frais,Oranges et agrumes,CLEMENTINE CORA PITUFO 2.3KG,2.17,4.99,,,,,,,,,,,,
1,15890,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora Kido petits agrumes 1kg,3.49,3.49,,,,,,,,,,,,
1,15884,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange sachet 1kg,3.49,3.49,,,,,,,,,,,,
1,944929,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster,2.99,1.5,,,,,,,,,,,,
1,2822511,Fruits et légumes,Fruits frais,Oranges et agrumes,Clémentine maroc,1.99,0.45,,,,,,,,,,,,
1,548401,Fruits et légumes,Fruits frais,Oranges et agrumes,Mandarine Clémenvilla,2.99,0.9,,,,,,,,,,,,
1,2776470,Fruits et légumes,Fruits frais,Oranges et agrumes,CLEMENTINE NULES BIO FILET 1KG,3.99,3.99,,,,,,,,,,,,
1,1113079,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron 1kg +20%,1.49,1.79,,,,,,,,,,,,
1,1139038,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune filet 500g,2.98,1.49,,,,,,,,,,,,
1,3060654,Fruits et légumes,Fruits frais,Oranges et agrumes,ORANGE A DEGUSTER BIO FILET 1 KG,3.49,3.49,,,,,,,,,,,,
1,2360265,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron primofiori bio filet 1kg,2.99,2.99,,,,,,,,,,,,
1,2617308,Fruits et légumes,Fruits frais,Oranges et agrumes,Mandarine avec feuille,2.99,0.63,,,,,,,,,,,,
1,937480,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune bio 4 fruits,4.98,2.49,,,,,,,,,,,,
1,2693577,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos star ruby filet 3 fruits,2.49,2.49,,,,,,,,,,,,
1,49293,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme pink lady,2.49,0.9,,,,,,,,,,,,
1,49291,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme Royal Gala,1.49,0.54,,,,,,,,,,,,
1,2986581,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin blanc sans pepins cora barquette 500g,7.98,3.99,,,,,,,,,,,,
1,15892,Fruits et légumes,Fruits frais,"Pommes, poires et raisins","Cora pomme golden AOP limousin en panier de bois 1,5 kg",2.66,3.99,,,,,,,,,,,,
1,2995569,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin rose sans pepins cora barquette 500g,7.98,3.99,,,,,,,,,,,,
1,49361,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme golden le kilo,3.49,1.29,,,,,,,,,,,,
1,23568,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Cora pomme golden du Limousin face rosée barquette de 4 fruits,3.69,3.69,,,,,,,,,,,,
1,2600880,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire Conférence,3.99,1.44,,,,,,,,,,,,
1,1066693,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin rose vrac,5.99,3.0,,,,,,,,,,,,
1,49295,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme fuji,2.99,0.96,,,,,,,,,,,,
1,102092,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme granny,2.99,1.2,,,,,,,,,,,,
1,50014,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire Rochas,3.99,1.04,,,,,,,,,,,,
1,49297,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme canada grise,3.49,1.26,,,,,,,,,,,,
1,115044,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire comice,3.99,2.55,,,,,,,,,,,,
1,2489433,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire qtee le kilo,3.99,1.44,,,,,,,,,,,,
1,982534,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme bio barquette 4 fruits,5.98,2.99,,,,,,,,,,,,
1,543286,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisins aledo,6.99,3.5,,,,,,,,,,,,
1,522931,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme Chanteclerc,3.49,1.22,,,,,,,,,,,,
1,1242556,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire sweet sensation le kilo,3.99,1.44,,,,,,,,,,,,
1,3033930,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",POMME BICOLORE BARQUETTE 4 FRUITS,,0.99,,,,,,,,,,,,
1,960490,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme bio golden barquette 4 fruits,2.99,2.99,,,,,,,,,,,,
1,3070593,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire louise bonne le kilo,3.99,1.4,,,,,,,,,,,,
1,1140418,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pink lady barquette 6 fruits,3.99,3.99,,,,,,,,,,,,
1,2612601,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme coeur de reine le kilo,3.49,1.19,,,,,,,,,,,,
1,3069924,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",RAISIN NOIR CANDY SNPAS BARQUETTE 300G,16.63,4.99,,,,,,,,,,,,
1,2836305,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",POIRE MURE A POINT 4 FRUITS,9.98,3.99,,,,,,,,,,,,
1,3062565,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme candine bio sachet 1.5 kg,2.66,3.99,,,,,,,,,,,,
1,3018477,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme crunch bio sachet 1.5kg,2.99,4.49,,,,,,,,,,,,
1,45785,Fruits et légumes,Fruits frais,Bananes et kiwis,Banane Cavendish,1.19,0.71,,,,,,,,,,,,
1,68309,Fruits et légumes,Fruits frais,Bananes et kiwis,Kiwi gold,0.99,0.99,,,,,,,,,,,,
1,25981,Fruits et légumes,Fruits frais,Bananes et kiwis,Kiwi vert vrac,0.89,0.89,,,,,,,,,,,,
1,2942070,Fruits et légumes,Fruits frais,Bananes et kiwis,Banane bio 5 fruits,3.32,2.49,,,,,,,,,,,,
1,1128643,Fruits et légumes,Fruits frais,Bananes et kiwis,Kiwi barquette 1 kg,2.99,2.99,,,,,,,,,,,,
1,1152712,Fruits et légumes,Fruits frais,Bananes et kiwis,Banane chips,9.99,2.0,,,,,,,,,,,,
1,3081570,Fruits et légumes,Fruits frais,Bananes et kiwis,KIWI JAUNE BIO BARQUETTE 3 FRUITS,3.99,3.99,,,,,,,,,,,,
1,3075525,Fruits et légumes,Fruits frais,Fraises et fruits rouges,CERISE BARQUETTE 250G,23.96,5.99,,,,,,,,,,,,
1,19207,Fruits et légumes,Fruits frais,Melons et pastèques,Melon charentais jaune,5.99,5.99,,,,,,,,,,,,
1,301759,Fruits et légumes,Fruits frais,Fruits exotiques,Citron vert VRAC,4.99,0.45,,,,,,,,,,,,
1,66758,Fruits et légumes,Fruits frais,Fruits exotiques,Patate douce chair orange,1.69,1.27,,,,,,,,,,,,
1,3042189,Fruits et légumes,Fruits frais,Fruits exotiques,KAKI LA PIECE,0.69,0.69,,,,,,,,,,,,
1,25985,Fruits et légumes,Fruits frais,Fruits exotiques,Mangue,1.99,1.99,,,,,,,,,,,,
1,25993,Fruits et légumes,Fruits frais,Fruits exotiques,Ananas extrasweet,1.99,1.99,,,,,,,,,,,,
1,1163212,Fruits et légumes,Fruits frais,Fruits exotiques,Gingembre frais,8.99,1.8,,,,,,,,,,,,
1,713878,Fruits et légumes,Fruits frais,Fruits exotiques,Fruit de la passion,1.5,1.5,,,,,,,,,,,,
1,999205,Fruits et légumes,Fruits frais,Fruits exotiques,Grenade pièce,1.49,1.49,,,,,,,,,,,,
1,1043176,Fruits et légumes,Fruits frais,Fruits exotiques,Seeberger chips banaes sucrées 150g,11.93,1.79,,,,,,,,,,,,
1,1277323,Fruits et légumes,Fruits frais,Fruits exotiques,Banane séchée barquette 250g,9.96,2.49,,,,,,,,,,,,
1,127720,Fruits et légumes,Fruits frais,Fruits exotiques,Noix de coco,1.99,1.99,,,,,,,,,,,,
1,1136470,Fruits et légumes,Fruits frais,Fruits exotiques,Nashi,4.99,1.27,,,,,,,,,,,,
1,2706756,Fruits et légumes,Fruits frais,Fruits exotiques,BANANE FRECINETTE SACHET 330G,12.09,3.99,,,,,,,,,,,,
1,1121785,Fruits et légumes,Fruits frais,Fruits exotiques,Ananas victoria,7.99,7.19,,,,,,,,,,,,
1,651559,Fruits et légumes,Légumes frais,Légumes de saison,Avocat Hass,1.19,1.19,,,,,,,,,,,,
1,467467,Fruits et légumes,Légumes frais,Légumes de saison,Carotte,1.99,0.4,,,,,,,,,,,,
