magasin_id,product_id,category,subcategory,sub_sub_category,product name,price/unity [€/u],price [€],nutri-score,Valeur énergétique [kJ],Valeur énergétique [kCal],Matières grasses [g],Dont acides gras saturés [g],Dont acides gras mono-insaturés [g],Glucides [g],Dont sucres [g],Protéines [g],Fibres alimentaires [g],Sel [g],Sodium [mg]
106,982534,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme bio barquette 4 fruits,5.98,2.99,,,,,,,,,,,,
106,960490,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme bio golden barquette 4 fruits,2.99,2.99,,,,,,,,,,,,
106,2563437,Fruits et légumes,Fruits et légumes bio,Fruits bio,CLEMENTINE FEUILLE BIO 1KG,5.99,5.99,,,,,,,,,,,,
106,960493,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme granny bio barquette 4 fruits,7.48,2.99,,,,,,,,,,,,
106,3060654,Fruits et légumes,Fruits et légumes bio,Fruits bio,ORANGE A DEGUSTER BIO FILET 1 KG,3.49,3.49,,,,,,,,,,,,
106,2563443,Fruits et légumes,Fruits et légumes bio,Fruits bio,KIWI VERT BIO 4 FRUITS,2.99,2.99,,,,,,,,,,,,
106,3062565,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme candine bio sachet 1.5 kg,2.99,4.49,,,,,,,,,,,,
106,2360265,Fruits et légumes,Fruits et légumes bio,Fruits bio,Citron primofiori bio filet 1kg,3.99,3.99,,,,,,,,,,,,
106,3062316,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme candine bio barquette 6 fruits,3.99,3.99,,,,,,,,,,,,
106,1371457,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme Canada bio 4 fruits,3.49,3.49,,,,,,,,,,,,
106,2942070,Fruits et légumes,Fruits et légumes bio,Fruits bio,Banane bio 5 fruits,3.05,2.29,,,,,,,,,,,,
106,937480,Fruits et légumes,Fruits et légumes bio,Fruits bio,Citron jaune bio 4 fruits,4.98,2.49,,,,,,,,,,,,
106,15896,Fruits et légumes,Fruits et légumes bio,Légumes bio,Pomme de terre bio cora 1.5 kg,2.93,4.39,,,,,,,,,,,,
106,1091575,Fruits et légumes,Fruits et légumes bio,Légumes bio,Betterave entiere cuite bio 500 g,3.38,1.69,,,,,,,,,,,,
106,2784444,Fruits et légumes,Fruits et légumes bio,Légumes bio,Courgette bio filet 500g,6.98,3.49,,,,,,,,,,,,
106,2450733,Fruits et légumes,Fruits et légumes bio,Légumes bio,Oignon rouge bio filet 500g,5.98,2.99,,,,,,,,,,,,
106,3022845,Fruits et légumes,Fruits et légumes bio,Légumes bio,POIREAU BIO BOTTE 750G,5.32,3.99,,,,,,,,,,,,
106,2336280,Fruits et légumes,Fruits et légumes bio,Légumes bio,Endive bio 4 jeunes pousses,19.95,3.99,,,,,,,,,,,,
106,2430630,Fruits et légumes,Fruits et légumes bio,Légumes bio,Royal Saveurs ail blanc bio 3 têtes,32.6,4.89,,,,,,,,,,,,
106,1022743,Fruits et légumes,Fruits et légumes bio,Légumes bio,Mais bio doux barquette 2 épis,9.73,3.89,,,,,,,,,,,,
106,2574453,Fruits et légumes,Fruits et légumes bio,Légumes bio,Boulgour bio sachet 500g,7.18,3.59,,,,,,,,,,,,
106,1367353,Fruits et légumes,Fruits et légumes bio,Légumes bio,Poivron bio bicolore 2 fruits,8.3,2.49,,,,,,,,,,,,
106,2565138,Fruits et légumes,Fruits et légumes bio,Légumes bio,Lentilles noires beluga bio sachet 500 g,9.98,4.99,,,,,,,,,,,,
106,2565135,Fruits et légumes,Fruits et légumes bio,Légumes bio,Lentilles vertes bio sachet 500 g,7.98,3.99,,,,,,,,,,,,
106,45785,Fruits et légumes,Fruits frais,Fruits de saison,Banane Cavendish,1.99,0.38,,,,,,,,,,,,
106,15866,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange à jus 2kg,1.8,3.59,,,,,,,,,,,,
106,15873,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
106,18003,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster cora 2kg,2.25,4.49,,,,,,,,,,,,
106,123160,Fruits et légumes,Fruits frais,Fruits de saison,Banane cora ruban 6 fruits,2.49,2.49,,,,,,,,,,,,
106,15890,Fruits et légumes,Fruits frais,Fruits de saison,Cora Kido petits agrumes 1kg,3.49,3.49,,,,,,,,,,,,
106,15892,Fruits et légumes,Fruits frais,Fruits de saison,"Cora pomme golden AOP limousin en panier de bois 1,5 kg",2.66,3.99,,,,,,,,,,,,
106,15884,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange sachet 1kg,3.49,3.49,,,,,,,,,,,,
106,23568,Fruits et légumes,Fruits frais,Fruits de saison,Cora pomme golden du Limousin face rosée barquette de 4 fruits,3.69,3.69,,,,,,,,,,,,
106,2603271,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune,3.49,0.7,,,,,,,,,,,,
106,49291,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Royal Gala,1.49,0.28,,,,,,,,,,,,
106,486964,Fruits et légumes,Fruits frais,Fruits de saison,Banane francite antilles 6 fruits,2.95,2.95,,,,,,,,,,,,
106,2600880,Fruits et légumes,Fruits frais,Fruits de saison,Poire Conférence,3.49,0.8,,,,,,,,,,,,
