magasin_id,product_id,category,subcategory,sub_sub_category,product name,price/unity [€/u],price [€],nutri-score,Valeur énergétique [kJ],Valeur énergétique [kCal],Matières grasses [g],Dont acides gras saturés [g],Dont acides gras mono-insaturés [g],Glucides [g],Dont sucres [g],Protéines [g],Fibres alimentaires [g],Sel [g],Sodium [mg]
108,15866,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange à jus 2kg,1.25,2.49,,,,,,,,,,,,
108,15892,Fruits et légumes,Fruits frais,Fruits de saison,"Cora pomme golden AOP limousin en panier de bois 1,5 kg",2.66,3.99,,,,,,,,,,,,
108,15890,Fruits et légumes,Fruits frais,Fruits de saison,Cora Kido petits agrumes 1kg,3.59,3.59,,,,,,,,,,,,
108,15884,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange sachet 1kg,3.49,3.49,,,,,,,,,,,,
108,23568,Fruits et légumes,Fruits frais,Fruits de saison,Cora pomme golden du Limousin face rosée barquette de 4 fruits,3.69,3.69,,,,,,,,,,,,
108,25981,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi vert vrac,0.75,0.75,,,,,,,,,,,,
108,49293,Fruits et légumes,Fruits frais,Fruits de saison,Pomme pink lady,3.69,0.66,,,,,,,,,,,,
108,89686,Fruits et légumes,Fruits frais,Fruits de saison,Clémentine,2.99,1.47,,,,,,,,,,,,
108,49361,Fruits et légumes,Fruits frais,Fruits de saison,Pomme golden le kilo,2.99,1.08,,,,,,,,,,,,
108,49291,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Royal Gala,2.29,0.82,,,,,,,,,,,,
108,2600880,Fruits et légumes,Fruits frais,Fruits de saison,Poire Conférence,3.99,1.12,,,,,,,,,,,,
108,2603271,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune,2.99,1.14,,,,,,,,,,,,
108,301759,Fruits et légumes,Fruits frais,Fruits de saison,Citron vert VRAC,4.49,0.72,,,,,,,,,,,,
108,1125496,Fruits et légumes,Fruits frais,Fruits de saison,Citron bio Primofiori,3.49,0.52,,,,,,,,,,,,
108,944929,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster,2.49,1.34,,,,,,,,,,,,
108,102092,Fruits et légumes,Fruits frais,Fruits de saison,Pomme granny,2.99,1.08,,,,,,,,,,,,
108,1125595,Fruits et légumes,Fruits frais,Fruits de saison,Orange a bouche bio le kilo,2.99,0.6,,,,,,,,,,,,
108,548401,Fruits et légumes,Fruits frais,Fruits de saison,Mandarine Clémenvilla,1.79,0.61,,,,,,,,,,,,
108,50014,Fruits et légumes,Fruits frais,Fruits de saison,Poire Rochas,3.99,0.96,,,,,,,,,,,,
108,1153471,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Jonagored,3.49,0.59,,,,,,,,,,,,
108,45787,Fruits et légumes,Fruits frais,Fruits de saison,Pomme boscoop,3.49,1.26,,,,,,,,,,,,
108,960490,Fruits et légumes,Fruits frais,Fruits de saison,Pomme bio golden barquette 4 fruits,2.99,2.99,,,,,,,,,,,,
108,1125691,Fruits et légumes,Fruits frais,Fruits de saison,Pomme golden aop bio le kilo,3.99,0.6,,,,,,,,,,,,
108,982534,Fruits et légumes,Fruits frais,Fruits de saison,Pomme bio barquette 4 fruits,5.98,2.99,,,,,,,,,,,,
108,1140391,Fruits et légumes,Fruits frais,Fruits de saison,Poire rochas barquette 4 fruits stickés,2.29,2.29,,,,,,,,,,,,
108,960493,Fruits et légumes,Fruits frais,Fruits de saison,Pomme granny bio barquette 4 fruits,7.48,2.99,,,,,,,,,,,,
108,944197,Fruits et légumes,Fruits frais,Fruits de saison,Orange bio a déguster 800g,2.99,2.99,,,,,,,,,,,,
108,1139038,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune filet 500g,1.98,0.99,,,,,,,,,,,,
108,25982,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos,0.79,0.79,,,,,,,,,,,,
108,89686,Fruits et légumes,Fruits frais,Oranges et agrumes,Clémentine,2.99,1.47,,,,,,,,,,,,
108,15873,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
108,18003,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster cora 2kg,1.25,2.49,,,,,,,,,,,,
108,15866,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange à jus 2kg,1.25,2.49,,,,,,,,,,,,
108,2603271,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune,2.99,1.14,,,,,,,,,,,,
108,15890,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora Kido petits agrumes 1kg,3.59,3.59,,,,,,,,,,,,
108,1125496,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron bio Primofiori,3.49,0.52,,,,,,,,,,,,
108,15884,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange sachet 1kg,3.49,3.49,,,,,,,,,,,,
108,944929,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster,2.49,1.34,,,,,,,,,,,,
108,2861457,Fruits et légumes,Fruits frais,Oranges et agrumes,CLEMENTINE CORA PITUFO 2.3KG,1.73,3.99,,,,,,,,,,,,
108,1125595,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange a bouche bio le kilo,2.99,0.6,,,,,,,,,,,,
108,548401,Fruits et légumes,Fruits frais,Oranges et agrumes,Mandarine Clémenvilla,1.79,0.61,,,,,,,,,,,,
108,3060654,Fruits et légumes,Fruits frais,Oranges et agrumes,ORANGE A DEGUSTER BIO FILET 1 KG,3.49,3.49,,,,,,,,,,,,
108,3022746,Fruits et légumes,Fruits frais,Oranges et agrumes,CITRON JAUNE BIO SACHET 4 FRUITS,,2.99,,,,,,,,,,,,
108,3060657,Fruits et légumes,Fruits frais,Oranges et agrumes,POMELOS BIO FILET 2 FRUITS,3.98,1.99,,,,,,,,,,,,
108,2776470,Fruits et légumes,Fruits frais,Oranges et agrumes,CLEMENTINE NULES BIO FILET 1KG,3.99,3.99,,,,,,,,,,,,
108,944197,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange bio a déguster 800g,2.99,2.99,,,,,,,,,,,,
108,2589639,Fruits et légumes,Fruits frais,Oranges et agrumes,Clemenvilla filet 1kg,2.99,2.99,,,,,,,,,,,,
108,2432550,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune bio,2.99,2.99,,,,,,,,,,,,
108,2816577,Fruits et légumes,Fruits frais,Oranges et agrumes,ORANGE FEUILLE LE KILO,1.69,0.17,,,,,,,,,,,,
108,2693577,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos star ruby filet 3 fruits,2.49,2.49,,,,,,,,,,,,
108,1139038,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune filet 500g,1.98,0.99,,,,,,,,,,,,
108,2986581,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin blanc sans pepins cora barquette 500g,7.98,3.99,,,,,,,,,,,,
108,49293,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme pink lady,3.69,0.66,,,,,,,,,,,,
108,49361,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme golden le kilo,2.99,1.08,,,,,,,,,,,,
108,49291,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme Royal Gala,2.29,0.82,,,,,,,,,,,,
108,2600880,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire Conférence,3.99,1.12,,,,,,,,,,,,
108,2995569,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin rose sans pepins cora barquette 500g,7.98,3.99,,,,,,,,,,,,
108,2995542,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin noir sans pepins cora barquette 500g,7.98,3.99,,,,,,,,,,,,
108,15892,Fruits et légumes,Fruits frais,"Pommes, poires et raisins","Cora pomme golden AOP limousin en panier de bois 1,5 kg",2.66,3.99,,,,,,,,,,,,
108,23568,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Cora pomme golden du Limousin face rosée barquette de 4 fruits,3.69,3.69,,,,,,,,,,,,
108,102092,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme granny,2.99,1.08,,,,,,,,,,,,
108,2320356,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme gala bio,3.99,0.8,,,,,,,,,,,,
108,50014,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire Rochas,3.99,0.96,,,,,,,,,,,,
108,1153471,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme Jonagored,3.49,0.59,,,,,,,,,,,,
108,45787,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme boscoop,3.49,1.26,,,,,,,,,,,,
108,960490,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme bio golden barquette 4 fruits,2.99,2.99,,,,,,,,,,,,
108,543286,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisins aledo,6.99,2.8,,,,,,,,,,,,
108,1066693,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin rose vrac,6.99,4.19,,,,,,,,,,,,
108,1125691,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme golden aop bio le kilo,3.99,0.6,,,,,,,,,,,,
108,982534,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme bio barquette 4 fruits,5.98,2.99,,,,,,,,,,,,
108,1140391,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire rochas barquette 4 fruits stickés,2.29,2.29,,,,,,,,,,,,
108,1140418,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pink lady barquette 6 fruits,3.49,3.49,,,,,,,,,,,,
108,960493,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme granny bio barquette 4 fruits,7.48,2.99,,,,,,,,,,,,
108,1403863,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme bicolore le sachet de 2kg,2.0,3.99,,,,,,,,,,,,
108,3062565,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme candine bio sachet 1.5 kg,2.33,3.49,,,,,,,,,,,,
108,3033930,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",POMME BICOLORE BARQUETTE 4 FRUITS,,0.99,,,,,,,,,,,,
108,2836305,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",POIRE MURE A POINT 4 FRUITS,9.98,3.99,,,,,,,,,,,,
108,2863989,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",POMME CRIPPS PINK BARQUETTE 6 FRUITS,,3.49,,,,,,,,,,,,
108,2612298,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme lolipop vrac cal 170/20 france,3.49,0.59,,,,,,,,,,,,
108,45785,Fruits et légumes,Fruits frais,Bananes et kiwis,Banane Cavendish,1.09,0.76,,,,,,,,,,,,
108,25981,Fruits et légumes,Fruits frais,Bananes et kiwis,Kiwi vert vrac,0.75,0.75,,,,,,,,,,,,
108,2942070,Fruits et légumes,Fruits frais,Bananes et kiwis,Banane bio 5 fruits,2.92,2.19,,,,,,,,,,,,
108,3076368,Fruits et légumes,Fruits frais,Bananes et kiwis,KIWI VERT BIO BARQUETTE 4 FRUITS,13.3,3.99,,,,,,,,,,,,
108,3081570,Fruits et légumes,Fruits frais,Bananes et kiwis,KIWI JAUNE BIO BARQUETTE 3 FRUITS,3.99,3.99,,,,,,,,,,,,
108,645556,Fruits et légumes,Fruits frais,Fraises et fruits rouges,Framboise barquette 125g,19.92,2.49,,,,,,,,,,,,
108,2534463,Fruits et légumes,Fruits frais,Fraises et fruits rouges,Mure barquette 125g,19.92,2.49,,,,,,,,,,,,
108,19207,Fruits et légumes,Fruits frais,Melons et pastèques,Melon charentais jaune,5.99,5.99,,,,,,,,,,,,
108,301759,Fruits et légumes,Fruits frais,Fruits exotiques,Citron vert VRAC,4.49,0.72,,,,,,,,,,,,
108,66758,Fruits et légumes,Fruits frais,Fruits exotiques,Patate douce chair orange,2.49,1.25,,,,,,,,,,,,
108,25985,Fruits et légumes,Fruits frais,Fruits exotiques,Mangue,1.49,1.49,,,,,,,,,,,,
108,1163212,Fruits et légumes,Fruits frais,Fruits exotiques,Gingembre frais,8.99,0.7,,,,,,,,,,,,
108,25993,Fruits et légumes,Fruits frais,Fruits exotiques,Ananas extrasweet,2.99,2.99,,,,,,,,,,,,
108,713878,Fruits et légumes,Fruits frais,Fruits exotiques,Fruit de la passion,1.69,1.69,,,,,,,,,,,,
108,999205,Fruits et légumes,Fruits frais,Fruits exotiques,Grenade pièce,1.79,1.79,,,,,,,,,,,,
108,1136470,Fruits et légumes,Fruits frais,Fruits exotiques,Nashi,4.99,0.75,,,,,,,,,,,,
108,2616489,Fruits et légumes,Fruits frais,Fruits exotiques,Lime filet 500g,6.58,3.29,,,,,,,,,,,,
108,1043176,Fruits et légumes,Fruits frais,Fruits exotiques,Seeberger chips banaes sucrées 150g,11.67,1.75,,,,,,,,,,,,
108,127720,Fruits et légumes,Fruits frais,Fruits exotiques,Noix de coco,1.99,1.99,,,,,,,,,,,,
108,1277323,Fruits et légumes,Fruits frais,Fruits exotiques,Banane séchée barquette 250g,15.16,3.79,,,,,,,,,,,,
108,651559,Fruits et légumes,Légumes frais,Légumes de saison,Avocat Hass,1.09,1.09,,,,,,,,,,,,
108,467467,Fruits et légumes,Légumes frais,Légumes de saison,Carotte,1.99,0.26,,,,,,,,,,,,
108,15936,Fruits et légumes,Légumes frais,Légumes de saison,Cora oignon jaune 1kg,3.49,3.49,,,,,,,,,,,,
108,2568234,Fruits et légumes,Légumes frais,Légumes de saison,Carotte cora sachet 1.5 kg,0.99,1.49,,,,,,,,,,,,
108,15867,Fruits et légumes,Légumes frais,Légumes de saison,Cora Pomme de terre de consommation 5kg,1.4,6.99,,,,,,,,,,,,
108,72516,Fruits et légumes,Légumes frais,Légumes de saison,Cora Champignons barquette 500g,6.58,3.29,,,,,,,,,,,,
108,76190,Fruits et légumes,Légumes frais,Légumes de saison,Avocats 2 fruits Cora Dégustation,2.5,4.99,,,,,,,,,,,,
108,2800515,Fruits et légumes,Légumes frais,Légumes de saison,Jeune pousse mache cora barquette 125g,7.92,0.99,,,,,,,,,,,,
108,15932,Fruits et légumes,Légumes frais,Légumes de saison,Cora échalote traditionnelle longue 250g,8.6,2.15,,,,,,,,,,,,
108,15870,Fruits et légumes,Légumes frais,Légumes de saison,Pomme de terre cora 2.5kg,2.2,5.49,,,,,,,,,,,,
108,15861,Fruits et légumes,Légumes frais,Légumes de saison,"Cora Pomme de terre 2,5kg",2.4,5.99,,,,,,,,,,,,
108,15934,Fruits et légumes,Légumes frais,Légumes de saison,"Cora oignon jaune 500g, 4 bulbes",5.38,2.69,,,,,,,,,,,,
