magasin_id,product_id,category,subcategory,sub_sub_category,product name,price/unity [€/u],price [€],nutri-score,Valeur énergétique [kJ],Valeur énergétique [kCal],Matières grasses [g],Dont acides gras saturés [g],Dont acides gras mono-insaturés [g],Glucides [g],Dont sucres [g],Protéines [g],Fibres alimentaires [g],Sel [g],Sodium [mg]
100,2338746,Fruits et légumes,Fruits et légumes bio,Fruits bio,Banane bio 5 fruits,3.32,2.49,,,,,,,,,,,,
100,960490,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme bio golden barquette 4 fruits,3.49,3.49,,,,,,,,,,,,
100,2360265,Fruits et légumes,Fruits et légumes bio,Fruits bio,Citron primofiori bio filet 1kg,4.99,4.99,,,,,,,,,,,,
100,2942070,Fruits et légumes,Fruits et légumes bio,Fruits bio,Banane bio 5 fruits,3.32,2.49,,,,,,,,,,,,
100,1091575,Fruits et légumes,Fruits et légumes bio,Légumes bio,Betterave entiere cuite bio 500 g,4.98,2.49,,,,,,,,,,,,
100,45785,Fruits et légumes,Fruits frais,Fruits de saison,Banane Cavendish,1.99,1.0,,,,,,,,,,,,
100,15873,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
100,18003,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster cora 2kg,2.5,4.99,,,,,,,,,,,,
100,15866,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange à jus 2kg,2.0,3.99,,,,,,,,,,,,
100,15890,Fruits et légumes,Fruits frais,Fruits de saison,Cora Kido petits agrumes 1kg,3.99,3.99,,,,,,,,,,,,
100,123160,Fruits et légumes,Fruits frais,Fruits de saison,Banane cora ruban 6 fruits,2.99,2.99,,,,,,,,,,,,
100,15884,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange sachet 1kg,3.79,3.79,,,,,,,,,,,,
100,535549,Fruits et légumes,Fruits frais,Fruits de saison,Cora Clémentine Pitufo 2.3kg,2.17,4.99,,,,,,,,,,,,
100,486961,Fruits et légumes,Fruits frais,Fruits de saison,Banane Antilles 4 fruits,0.49,1.95,,,,,,,,,,,,
100,49293,Fruits et légumes,Fruits frais,Fruits de saison,Pomme pink lady,3.49,0.77,,,,,,,,,,,,
100,68309,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi gold,1.19,1.19,,,,,,,,,,,,
100,25981,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi vert vrac,0.89,0.89,,,,,,,,,,,,
100,49361,Fruits et légumes,Fruits frais,Fruits de saison,Pomme golden le kilo,2.29,0.44,,,,,,,,,,,,
100,486964,Fruits et légumes,Fruits frais,Fruits de saison,Banane francite antilles 6 fruits,2.95,2.95,,,,,,,,,,,,
100,486967,Fruits et légumes,Fruits frais,Fruits de saison,Banane francite 5 fruits,2.45,2.45,,,,,,,,,,,,
100,2600880,Fruits et légumes,Fruits frais,Fruits de saison,Poire Conférence,2.99,0.45,,,,,,,,,,,,
100,301759,Fruits et légumes,Fruits frais,Fruits de saison,Citron vert VRAC,4.99,0.47,,,,,,,,,,,,
100,49291,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Royal Gala,1.49,0.3,,,,,,,,,,,,
100,25982,Fruits et légumes,Fruits frais,Fruits de saison,Pomelos,0.79,0.79,,,,,,,,,,,,
100,115044,Fruits et légumes,Fruits frais,Fruits de saison,Poire comice,2.99,0.6,,,,,,,,,,,,
100,102092,Fruits et légumes,Fruits frais,Fruits de saison,Pomme granny,2.99,0.54,,,,,,,,,,,,
100,486958,Fruits et légumes,Fruits frais,Fruits de saison,Banane francite 3 fruits,1.5,1.5,,,,,,,,,,,,
100,45787,Fruits et légumes,Fruits frais,Fruits de saison,Pomme boscoop,2.49,0.67,,,,,,,,,,,,
100,50014,Fruits et légumes,Fruits frais,Fruits de saison,Poire Rochas,3.99,0.58,,,,,,,,,,,,
100,2822511,Fruits et légumes,Fruits frais,Fruits de saison,Clémentine maroc,1.99,0.28,,,,,,,,,,,,
100,548401,Fruits et légumes,Fruits frais,Fruits de saison,Mandarine Clémenvilla,2.99,0.48,,,,,,,,,,,,
100,1096735,Fruits et légumes,Fruits frais,Fruits de saison,Pomme royal gala plateau 2 kg,2.0,3.99,,,,,,,,,,,,
100,960490,Fruits et légumes,Fruits frais,Fruits de saison,Pomme bio golden barquette 4 fruits,3.49,3.49,,,,,,,,,,,,
100,49297,Fruits et légumes,Fruits frais,Fruits de saison,Pomme canada grise,3.49,0.66,,,,,,,,,,,,
100,1140391,Fruits et légumes,Fruits frais,Fruits de saison,Poire rochas barquette 4 fruits stickés,2.49,2.49,,,,,,,,,,,,
100,1139038,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune filet 500g,3.58,1.79,,,,,,,,,,,,
100,15873,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
100,18003,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster cora 2kg,2.5,4.99,,,,,,,,,,,,
100,15866,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange à jus 2kg,2.0,3.99,,,,,,,,,,,,
100,15890,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora Kido petits agrumes 1kg,3.99,3.99,,,,,,,,,,,,
100,2861457,Fruits et légumes,Fruits frais,Oranges et agrumes,CLEMENTINE CORA PITUFO 2.3KG,2.17,4.99,,,,,,,,,,,,
100,15884,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange sachet 1kg,3.79,3.79,,,,,,,,,,,,
100,535549,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora Clémentine Pitufo 2.3kg,2.17,4.99,,,,,,,,,,,,
100,25982,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos,0.79,0.79,,,,,,,,,,,,
100,2822511,Fruits et légumes,Fruits frais,Oranges et agrumes,Clémentine maroc,1.99,0.28,,,,,,,,,,,,
100,548401,Fruits et légumes,Fruits frais,Oranges et agrumes,Mandarine Clémenvilla,2.99,0.48,,,,,,,,,,,,
100,1139038,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune filet 500g,3.58,1.79,,,,,,,,,,,,
