magasin_id,product_id,category,subcategory,sub_sub_category,product name,price/unity [€/u],price [€],nutri-score,Valeur énergétique [kJ],Valeur énergétique [kCal],Matières grasses [g],Dont acides gras saturés [g],Dont acides gras mono-insaturés [g],Glucides [g],Dont sucres [g],Protéines [g],Fibres alimentaires [g],Sel [g],Sodium [mg]
118,683551,Fruits et légumes,Fruits et légumes bio,Fruits bio,Banane bio,0.3,1.61,,,,,,,,,,,,
118,1125496,Fruits et légumes,Fruits et légumes bio,Fruits bio,Citron bio Primofiori,3.99,1.68,,,,,,,,,,,,
118,1125592,Fruits et légumes,Fruits et légumes bio,Fruits bio,Clementine bio nules le kilo,4.99,0.35,,,,,,,,,,,,
118,2320362,Fruits et légumes,Fruits et légumes bio,Fruits bio,Patate douce bio le kilo,3.29,0.82,,,,,,,,,,,,
118,1125670,Fruits et légumes,Fruits et légumes bio,Fruits bio,Clementine feuille bio,5.99,0.42,,,,,,,,,,,,
118,2320356,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme gala bio,4.49,1.8,,,,,,,,,,,,
118,2942070,Fruits et légumes,Fruits et légumes bio,Fruits bio,Banane bio 5 fruits,3.32,2.49,,,,,,,,,,,,
118,2603097,Fruits et légumes,Fruits et légumes bio,Légumes bio,Oignon jaune bio,3.99,0.48,,,,,,,,,,,,
118,1125565,Fruits et légumes,Fruits et légumes bio,Légumes bio,Carotte bio le kilo,3.99,0.28,,,,,,,,,,,,
118,1125577,Fruits et légumes,Fruits et légumes bio,Légumes bio,Courgette verte bio le kilo,5.99,1.2,,,,,,,,,,,,
118,2604348,Fruits et légumes,Fruits et légumes bio,Légumes bio,Ail blanc bio,15.99,2.56,,,,,,,,,,,,
118,1125559,Fruits et légumes,Fruits et légumes bio,Légumes bio,Tomate grappe bio le kilo,0.6,3.0,,,,,,,,,,,,
118,2604351,Fruits et légumes,Fruits et légumes bio,Légumes bio,Echalote bio le kilo,8.99,0.63,,,,,,,,,,,,
118,1125580,Fruits et légumes,Fruits et légumes bio,Légumes bio,Aubergine bio le kilo,4.99,3.49,,,,,,,,,,,,
118,2565138,Fruits et légumes,Fruits et légumes bio,Légumes bio,Lentilles noires beluga bio sachet 500 g,11.98,5.99,,,,,,,,,,,,
118,2574453,Fruits et légumes,Fruits et légumes bio,Légumes bio,Boulgour bio sachet 500g,7.98,3.99,,,,,,,,,,,,
118,45785,Fruits et légumes,Fruits frais,Fruits de saison,Banane Cavendish,1.09,0.65,,,,,,,,,,,,
118,25982,Fruits et légumes,Fruits frais,Fruits de saison,Pomelos,0.79,0.79,,,,,,,,,,,,
118,123160,Fruits et légumes,Fruits frais,Fruits de saison,Banane cora ruban 6 fruits,2.19,2.19,,,,,,,,,,,,
118,15873,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
118,18003,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster cora 2kg,1.25,2.49,,,,,,,,,,,,
118,15866,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange à jus 2kg,1.25,2.49,,,,,,,,,,,,
118,15890,Fruits et légumes,Fruits frais,Fruits de saison,Cora Kido petits agrumes 1kg,4.39,4.39,,,,,,,,,,,,
118,68309,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi gold,1.29,1.29,,,,,,,,,,,,
118,49361,Fruits et légumes,Fruits frais,Fruits de saison,Pomme golden le kilo,3.69,2.55,,,,,,,,,,,,
118,25981,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi vert vrac,0.99,0.99,,,,,,,,,,,,
118,2600880,Fruits et légumes,Fruits frais,Fruits de saison,Poire Conférence,4.99,2.2,,,,,,,,,,,,
118,683551,Fruits et légumes,Fruits frais,Fruits de saison,Banane bio,0.3,1.61,,,,,,,,,,,,
118,1125496,Fruits et légumes,Fruits frais,Fruits de saison,Citron bio Primofiori,3.99,1.68,,,,,,,,,,,,
118,2822511,Fruits et légumes,Fruits frais,Fruits de saison,Clémentine maroc,0.35,1.4,,,,,,,,,,,,
118,49293,Fruits et légumes,Fruits frais,Fruits de saison,Pomme pink lady,4.29,2.45,,,,,,,,,,,,
118,301759,Fruits et légumes,Fruits frais,Fruits de saison,Citron vert VRAC,4.99,0.8,,,,,,,,,,,,
118,944929,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster,0.33,1.32,,,,,,,,,,,,
118,548401,Fruits et légumes,Fruits frais,Fruits de saison,Mandarine Clémenvilla,1.79,0.61,,,,,,,,,,,,
118,1125592,Fruits et légumes,Fruits frais,Fruits de saison,Clementine bio nules le kilo,4.99,0.35,,,,,,,,,,,,
118,50014,Fruits et légumes,Fruits frais,Fruits de saison,Poire Rochas,4.29,2.06,,,,,,,,,,,,
118,49298,Fruits et légumes,Fruits frais,Fruits de saison,Pomme honey crunch,3.69,1.73,,,,,,,,,,,,
118,49291,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Royal Gala,3.49,1.99,,,,,,,,,,,,
118,522931,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Chanteclerc,3.49,2.09,,,,,,,,,,,,
118,49620,Fruits et légumes,Fruits frais,Fruits de saison,Pommes Golden le sachet de 2kg,2.0,3.99,,,,,,,,,,,,
118,102092,Fruits et légumes,Fruits frais,Fruits de saison,Pomme granny,3.49,1.26,,,,,,,,,,,,
