magasin_id,product_id,category,subcategory,sub_sub_category,product name,price/unity [€/u],price [€],nutri-score,Valeur énergétique [kJ],Valeur énergétique [kCal],Matières grasses [g],Dont acides gras saturés [g],Dont acides gras mono-insaturés [g],Glucides [g],Dont sucres [g],Protéines [g],Fibres alimentaires [g],Sel [g],Sodium [mg]
102,982534,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme bio barquette 4 fruits,5.98,2.99,,,,,,,,,,,,
102,960493,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme granny bio barquette 4 fruits,7.48,2.99,,,,,,,,,,,,
102,2563437,Fruits et légumes,Fruits et légumes bio,Fruits bio,CLEMENTINE FEUILLE BIO 1KG,5.89,5.89,,,,,,,,,,,,
102,3062316,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme candine bio barquette 6 fruits,3.99,3.99,,,,,,,,,,,,
102,2450733,Fruits et légumes,Fruits et légumes bio,Légumes bio,Oignon rouge bio filet 500g,5.98,2.99,,,,,,,,,,,,
102,2915751,Fruits et légumes,Fruits et légumes bio,Légumes bio,COURGETTE BIO FILET 500G,6.98,3.49,,,,,,,,,,,,
102,1022743,Fruits et légumes,Fruits et légumes bio,Légumes bio,Mais bio doux barquette 2 épis,9.73,3.89,,,,,,,,,,,,
102,2784231,Fruits et légumes,Fruits et légumes bio,Légumes bio,CAROTTE BIO SACHET 1.5 KG,2.66,3.99,,,,,,,,,,,,
102,2563464,Fruits et légumes,Fruits et légumes bio,Légumes bio,Tomate ronde grappe bio 500g,5.98,2.99,,,,,,,,,,,,
102,2563449,Fruits et légumes,Fruits et légumes bio,Légumes bio,AVOCAT BIO BARQUETTE  2 FRUITS,4.99,4.99,,,,,,,,,,,,
102,45785,Fruits et légumes,Fruits frais,Fruits de saison,Banane Cavendish,2.19,0.33,,,,,,,,,,,,
102,15873,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
102,15866,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange à jus 2kg,2.25,4.49,,,,,,,,,,,,
102,15890,Fruits et légumes,Fruits frais,Fruits de saison,Cora Kido petits agrumes 1kg,3.99,3.99,,,,,,,,,,,,
102,18003,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster cora 2kg,2.25,4.49,,,,,,,,,,,,
102,15884,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange sachet 1kg,3.49,3.49,,,,,,,,,,,,
102,535549,Fruits et légumes,Fruits frais,Fruits de saison,Cora Clémentine Pitufo 2.3kg,2.17,4.99,,,,,,,,,,,,
102,68309,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi gold,1.49,1.49,,,,,,,,,,,,
102,25981,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi vert vrac,0.89,0.89,,,,,,,,,,,,
102,49361,Fruits et légumes,Fruits frais,Fruits de saison,Pomme golden le kilo,3.29,0.49,,,,,,,,,,,,
102,2600880,Fruits et légumes,Fruits frais,Fruits de saison,Poire Conférence,3.99,0.92,,,,,,,,,,,,
102,301759,Fruits et légumes,Fruits frais,Fruits de saison,Citron vert VRAC,4.99,0.35,,,,,,,,,,,,
102,49291,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Royal Gala,1.49,0.22,,,,,,,,,,,,
102,25982,Fruits et légumes,Fruits frais,Fruits de saison,Pomelos,0.99,0.99,,,,,,,,,,,,
102,944929,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster,3.49,0.7,,,,,,,,,,,,
102,77497,Fruits et légumes,Fruits frais,Fruits de saison,Pomme reine des reinettes,3.49,1.4,,,,,,,,,,,,
102,105560,Fruits et légumes,Fruits frais,Fruits de saison,Poire williams verte,4.29,0.73,,,,,,,,,,,,
102,50014,Fruits et légumes,Fruits frais,Fruits de saison,Poire Rochas,3.99,0.6,,,,,,,,,,,,
102,654463,Fruits et légumes,Fruits frais,Fruits de saison,Poire guyot,3.99,2.03,,,,,,,,,,,,
102,982534,Fruits et légumes,Fruits frais,Fruits de saison,Pomme bio barquette 4 fruits,5.98,2.99,,,,,,,,,,,,
102,960493,Fruits et légumes,Fruits frais,Fruits de saison,Pomme granny bio barquette 4 fruits,7.48,2.99,,,,,,,,,,,,
102,1139038,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune filet 500g,3.98,1.99,,,,,,,,,,,,
102,1140391,Fruits et légumes,Fruits frais,Fruits de saison,Poire rochas barquette 4 fruits stickés,2.29,2.29,,,,,,,,,,,,
102,1128643,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi barquette 1 kg,3.49,3.49,,,,,,,,,,,,
102,990892,Fruits et légumes,Fruits frais,Fruits de saison,"Pomme Golden 1,5kg",2.33,3.49,,,,,,,,,,,,
102,944197,Fruits et légumes,Fruits frais,Fruits de saison,Orange bio a déguster 800g,3.49,3.49,,,,,,,,,,,,
102,1250509,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune girsac 1kg,3.99,3.99,,,,,,,,,,,,
102,724801,Fruits et légumes,Fruits frais,Fruits de saison,Pomme gala mini colis 3kg,2.0,5.99,,,,,,,,,,,,
102,15873,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
102,15866,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange à jus 2kg,2.25,4.49,,,,,,,,,,,,
102,25982,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos,0.99,0.99,,,,,,,,,,,,
102,15890,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora Kido petits agrumes 1kg,3.99,3.99,,,,,,,,,,,,
102,18003,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster cora 2kg,2.25,4.49,,,,,,,,,,,,
102,2861457,Fruits et légumes,Fruits frais,Oranges et agrumes,CLEMENTINE CORA PITUFO 2.3KG,2.6,5.99,,,,,,,,,,,,
102,944929,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster,3.49,0.7,,,,,,,,,,,,
102,15884,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange sachet 1kg,3.49,3.49,,,,,,,,,,,,
102,535549,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora Clémentine Pitufo 2.3kg,2.17,4.99,,,,,,,,,,,,
102,1139038,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune filet 500g,3.98,1.99,,,,,,,,,,,,
102,2563437,Fruits et légumes,Fruits frais,Oranges et agrumes,CLEMENTINE FEUILLE BIO 1KG,5.89,5.89,,,,,,,,,,,,
102,944197,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange bio a déguster 800g,3.49,3.49,,,,,,,,,,,,
102,2360265,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron primofiori bio filet 1kg,3.99,3.99,,,,,,,,,,,,
102,3060654,Fruits et légumes,Fruits frais,Oranges et agrumes,ORANGE A DEGUSTER BIO FILET 1 KG,3.49,3.49,,,,,,,,,,,,
102,2693577,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos star ruby filet 3 fruits,2.49,2.49,,,,,,,,,,,,
102,1250509,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune girsac 1kg,3.99,3.99,,,,,,,,,,,,
102,3060657,Fruits et légumes,Fruits frais,Oranges et agrumes,POMELOS BIO FILET 2 FRUITS,3.98,1.99,,,,,,,,,,,,
102,2543907,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron caviar barquette 50g,338.0,16.9,,,,,,,,,,,,
102,2574774,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange salustiana bio filet 1 kg,3.99,3.99,,,,,,,,,,,,
102,49361,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme golden le kilo,3.29,0.49,,,,,,,,,,,,
102,2600880,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Poire Conférence,3.99,0.92,,,,,,,,,,,,
102,49291,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme Royal Gala,1.49,0.22,,,,,,,,,,,,
102,2986581,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin blanc sans pepins cora barquette 500g,7.98,3.99,,,,,,,,,,,,
102,2995569,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Raisin rose sans pepins cora barquette 500g,7.98,3.99,,,,,,,,,,,,
