magasin_id,product_id,category,subcategory,sub_sub_category,product name,price/unity [€/u],price [€],nutri-score,Valeur énergétique [kJ],Valeur énergétique [kCal],Matières grasses [g],Dont acides gras saturés [g],Dont acides gras mono-insaturés [g],Glucides [g],Dont sucres [g],Protéines [g],Fibres alimentaires [g],Sel [g],Sodium [mg]
75,1125496,Fruits et légumes,Fruits et légumes bio,Fruits bio,Citron bio Primofiori,3.99,0.6,,,,,,,,,,,,
75,683551,Fruits et légumes,Fruits et légumes bio,Fruits bio,Banane bio,2.99,3.29,,,,,,,,,,,,
75,960490,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme bio golden barquette 4 fruits,3.29,3.29,,,,,,,,,,,,
75,982534,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme bio barquette 4 fruits,6.58,3.29,,,,,,,,,,,,
75,2320356,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme gala bio,3.99,0.6,,,,,,,,,,,,
75,1125691,Fruits et légumes,Fruits et légumes bio,Fruits bio,Pomme golden aop bio le kilo,3.99,0.74,,,,,,,,,,,,
75,1139065,Fruits et légumes,Fruits et légumes bio,Fruits bio,Noix bio sèche coque sachet 500g,11.98,5.99,,,,,,,,,,,,
75,2942070,Fruits et légumes,Fruits et légumes bio,Fruits bio,Banane bio 5 fruits,3.05,2.29,,,,,,,,,,,,
75,2603097,Fruits et légumes,Fruits et légumes bio,Légumes bio,Oignon jaune bio,3.29,0.49,,,,,,,,,,,,
75,1125559,Fruits et légumes,Fruits et légumes bio,Légumes bio,Tomate grappe bio le kilo,5.99,0.72,,,,,,,,,,,,
75,1125577,Fruits et légumes,Fruits et légumes bio,Légumes bio,Courgette verte bio le kilo,4.99,1.62,,,,,,,,,,,,
75,15896,Fruits et légumes,Fruits et légumes bio,Légumes bio,Pomme de terre bio cora 1.5 kg,2.93,4.39,,,,,,,,,,,,
75,1091575,Fruits et légumes,Fruits et légumes bio,Légumes bio,Betterave entiere cuite bio 500 g,3.98,1.99,,,,,,,,,,,,
75,90620,Fruits et légumes,Fruits et légumes bio,Légumes bio,Royal saveur échalote traditionnel bio filet 250g,10.76,2.69,,,,,,,,,,,,
75,2430630,Fruits et légumes,Fruits et légumes bio,Légumes bio,Royal Saveurs ail blanc bio 3 têtes,33.27,4.99,,,,,,,,,,,,
75,2422590,Fruits et légumes,Fruits et légumes bio,Légumes bio,Tomate coeur de pigeon bio 250g,15.96,3.99,,,,,,,,,,,,
75,1022743,Fruits et légumes,Fruits et légumes bio,Légumes bio,Mais bio doux barquette 2 épis,9.98,3.99,,,,,,,,,,,,
75,2450727,Fruits et légumes,Fruits et légumes bio,Légumes bio,Oignon jaune bio filet 1kg,3.99,3.99,,,,,,,,,,,,
75,45785,Fruits et légumes,Fruits frais,Fruits de saison,Banane Cavendish,1.99,0.41,,,,,,,,,,,,
75,15873,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
75,123160,Fruits et légumes,Fruits frais,Fruits de saison,Banane cora ruban 6 fruits,2.19,2.19,,,,,,,,,,,,
75,15866,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange à jus 2kg,1.8,3.59,,,,,,,,,,,,
75,18003,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster cora 2kg,2.35,4.69,,,,,,,,,,,,
75,15890,Fruits et légumes,Fruits frais,Fruits de saison,Cora Kido petits agrumes 1kg,3.69,3.69,,,,,,,,,,,,
75,23568,Fruits et légumes,Fruits frais,Fruits de saison,Cora pomme golden du Limousin face rosée barquette de 4 fruits,3.69,3.69,,,,,,,,,,,,
75,15892,Fruits et légumes,Fruits frais,Fruits de saison,"Cora pomme golden AOP limousin en panier de bois 1,5 kg",2.66,3.99,,,,,,,,,,,,
75,15884,Fruits et légumes,Fruits frais,Fruits de saison,Cora orange sachet 1kg,3.69,3.69,,,,,,,,,,,,
75,302698,Fruits et légumes,Fruits frais,Fruits de saison,Cora dégustation kiwi barquette de 4 fruits,3.99,3.99,,,,,,,,,,,,
75,25981,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi vert vrac,0.89,0.89,,,,,,,,,,,,
75,49361,Fruits et légumes,Fruits frais,Fruits de saison,Pomme golden le kilo,3.49,0.54,,,,,,,,,,,,
75,486961,Fruits et légumes,Fruits frais,Fruits de saison,Banane Antilles 4 fruits,0.49,1.95,,,,,,,,,,,,
75,486967,Fruits et légumes,Fruits frais,Fruits de saison,Banane francite 5 fruits,2.45,2.45,,,,,,,,,,,,
75,49293,Fruits et légumes,Fruits frais,Fruits de saison,Pomme pink lady,3.99,0.74,,,,,,,,,,,,
75,49291,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Royal Gala,1.49,0.28,,,,,,,,,,,,
75,301759,Fruits et légumes,Fruits frais,Fruits de saison,Citron vert VRAC,4.99,0.47,,,,,,,,,,,,
75,68309,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi gold,0.99,0.99,,,,,,,,,,,,
75,1125496,Fruits et légumes,Fruits frais,Fruits de saison,Citron bio Primofiori,3.99,0.6,,,,,,,,,,,,
75,2600880,Fruits et légumes,Fruits frais,Fruits de saison,Poire Conférence,3.99,0.77,,,,,,,,,,,,
75,486964,Fruits et légumes,Fruits frais,Fruits de saison,Banane francite antilles 6 fruits,2.95,2.95,,,,,,,,,,,,
75,25982,Fruits et légumes,Fruits frais,Fruits de saison,Pomelos,0.89,0.89,,,,,,,,,,,,
75,548401,Fruits et légumes,Fruits frais,Fruits de saison,Mandarine Clémenvilla,3.29,3.41,,,,,,,,,,,,
75,683551,Fruits et légumes,Fruits frais,Fruits de saison,Banane bio,2.99,3.29,,,,,,,,,,,,
75,944929,Fruits et légumes,Fruits frais,Fruits de saison,Orange à déguster,3.99,0.97,,,,,,,,,,,,
75,486958,Fruits et légumes,Fruits frais,Fruits de saison,Banane francite 3 fruits,1.5,1.5,,,,,,,,,,,,
75,50014,Fruits et légumes,Fruits frais,Fruits de saison,Poire Rochas,3.69,0.62,,,,,,,,,,,,
75,102092,Fruits et légumes,Fruits frais,Fruits de saison,Pomme granny,2.99,0.48,,,,,,,,,,,,
75,960490,Fruits et légumes,Fruits frais,Fruits de saison,Pomme bio golden barquette 4 fruits,3.29,3.29,,,,,,,,,,,,
75,1140391,Fruits et légumes,Fruits frais,Fruits de saison,Poire rochas barquette 4 fruits stickés,2.49,2.49,,,,,,,,,,,,
75,49297,Fruits et légumes,Fruits frais,Fruits de saison,Pomme canada grise,2.99,0.51,,,,,,,,,,,,
75,522931,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Chanteclerc,3.29,0.59,,,,,,,,,,,,
75,982534,Fruits et légumes,Fruits frais,Fruits de saison,Pomme bio barquette 4 fruits,6.58,3.29,,,,,,,,,,,,
75,1349011,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Royal Gala sachet 1.5kg,1.53,2.29,,,,,,,,,,,,
75,1139038,Fruits et légumes,Fruits frais,Fruits de saison,Citron jaune filet 500g,2.98,1.49,,,,,,,,,,,,
75,101171,Fruits et légumes,Fruits frais,Fruits de saison,Pomme Ariane,3.29,2.24,,,,,,,,,,,,
75,1128643,Fruits et légumes,Fruits frais,Fruits de saison,Kiwi barquette 1 kg,3.99,3.99,,,,,,,,,,,,
75,990892,Fruits et légumes,Fruits frais,Fruits de saison,"Pomme Golden 1,5kg",2.46,3.69,,,,,,,,,,,,
75,99720,Fruits et légumes,Fruits frais,Fruits de saison,Pomelos chinois la pièce,3.49,3.49,,,,,,,,,,,,
75,2822511,Fruits et légumes,Fruits frais,Fruits de saison,Clémentine maroc,1.99,1.99,,,,,,,,,,,,
75,1125691,Fruits et légumes,Fruits frais,Fruits de saison,Pomme golden aop bio le kilo,3.99,0.74,,,,,,,,,,,,
75,115044,Fruits et légumes,Fruits frais,Fruits de saison,Poire comice,3.99,0.72,,,,,,,,,,,,
75,15873,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune cora 4 fruits,2.98,1.49,,,,,,,,,,,,
75,1125496,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron bio Primofiori,3.99,0.6,,,,,,,,,,,,
75,15866,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange à jus 2kg,1.8,3.59,,,,,,,,,,,,
75,2861457,Fruits et légumes,Fruits frais,Oranges et agrumes,CLEMENTINE CORA PITUFO 2.3KG,2.6,5.99,,,,,,,,,,,,
75,18003,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster cora 2kg,2.35,4.69,,,,,,,,,,,,
75,25982,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos,0.89,0.89,,,,,,,,,,,,
75,548401,Fruits et légumes,Fruits frais,Oranges et agrumes,Mandarine Clémenvilla,3.29,3.41,,,,,,,,,,,,
75,15890,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora Kido petits agrumes 1kg,3.69,3.69,,,,,,,,,,,,
75,944929,Fruits et légumes,Fruits frais,Oranges et agrumes,Orange à déguster,3.99,0.97,,,,,,,,,,,,
75,15884,Fruits et légumes,Fruits frais,Oranges et agrumes,Cora orange sachet 1kg,3.69,3.69,,,,,,,,,,,,
75,1139038,Fruits et légumes,Fruits frais,Oranges et agrumes,Citron jaune filet 500g,2.98,1.49,,,,,,,,,,,,
75,99720,Fruits et légumes,Fruits frais,Oranges et agrumes,Pomelos chinois la pièce,3.49,3.49,,,,,,,,,,,,
75,2822511,Fruits et légumes,Fruits frais,Oranges et agrumes,Clémentine maroc,1.99,1.99,,,,,,,,,,,,
75,2589639,Fruits et légumes,Fruits frais,Oranges et agrumes,Clemenvilla filet 1kg,2.99,2.99,,,,,,,,,,,,
75,49361,Fruits et légumes,Fruits frais,"Pommes, poires et raisins",Pomme golden le kilo,3.49,0.54,,,,,,,,,,,,
