region_name,category,subcategory,subsubcategory,mean price [€],min price [€],max price [€],A,B,C,D,E,nutri-score null percentage
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages à tartiner,2.72,1.29,5.81,0.0,0.0,0.0,100.0,0.0,92.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Mozzarella, feta, ricotta, mascarpone",2.97,0.95,5.74,0.0,0.0,37.5,62.5,0.0,64.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,Roqueforts et bleus,3.32,1.58,6.19,0.0,0.0,0.0,25.0,75.0,90.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages apéritifs et salades,3.08,1.84,4.78,0.0,0.0,0.0,66.7,33.300000000000004,87.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages râpés,2.94,0.99,8.77,0.0,0.0,8.3,91.7,0.0,79.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Fromages sandwich, burger et croque",2.8,1.18,5.69,0.0,0.0,0.0,71.39999999999999,28.599999999999998,84.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Mozzarella, feta, ricotta, mascarpone",2.97,0.95,5.74,0.0,0.0,37.5,62.5,0.0,64.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Raclette, fondue et tartiflette",4.85,2.05,8.62,0.0,0.0,0.0,81.2,18.8,76.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Boissons végétales,2.49,1.23,5.07,26.3,73.7,0.0,0.0,0.0,30.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Laits et boissons lactées,3.41,0.63,8.74,57.599999999999994,42.4,0.0,0.0,0.0,67.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème","Beurres, margarines et autres graisses",3.3,1.24,7.17,0.0,0.0,28.1,33.300000000000004,38.6,61.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Crèmes fraîches et chantilly,2.74,0.51,6.15,0.0,0.0,0.0,100.0,0.0,85.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Oeufs,3.29,1.26,7.51,97.0,3.0,0.0,0.0,0.0,21.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Charcuterie,3.39,0.76,6.95,0.0,46.6,35.4,14.899999999999999,3.1,27.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Condiments,3.18,0.73,6.25,0.0,0.0,76.5,23.5,0.0,55.00000000000001
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Fromages,4.94,2.05,8.62,0.0,0.0,0.0,86.7,13.3,76.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Allégés et bien-être,2.84,1.28,6.68,59.3,39.0,1.7000000000000002,0.0,0.0,25.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Compotes,2.41,1.23,6.19,90.7,5.2,4.1000000000000005,0.0,0.0,6.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Crèmes dessert et petits pots de crème,2.24,0.82,4.93,0.0,6.2,91.7,2.1,0.0,42.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts patissiers et italiens,3.07,1.42,4.7,0.0,0.0,45.0,50.0,5.0,66.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts végétaux,2.43,1.49,5.13,27.0,32.4,40.5,0.0,0.0,16.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Flans, crèmes et riz au lait",2.39,0.87,4.75,0.0,0.0,76.0,24.0,0.0,52.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Fruits et aromatisés,2.59,0.89,5.13,9.8,24.4,64.2,1.6,0.0,43.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Mousses et liégeois,2.34,1.02,6.41,0.0,0.0,70.6,26.5,2.9000000000000004,53.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourt à boire,2.85,1.34,6.08,16.900000000000002,78.9,4.2,0.0,0.0,30.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts chèvre et brebis,2.73,1.58,3.45,8.799999999999999,32.4,58.8,0.0,0.0,8.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts et desserts Enfants,2.6,1.31,4.62,0.0,72.39999999999999,27.6,0.0,0.0,36.0
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Yaourts natures, fromages blancs, skyrs et faisselles",2.61,0.71,6.93,50.0,32.2,17.8,0.0,0.0,36.0
Bretagne,Surgelés,"Apéritifs, entrées et snacks",Apéritifs,6.07,3.16,12.36,11.5,11.5,19.2,42.3,15.4,46.0
Bretagne,Surgelés,"Apéritifs, entrées et snacks","Entrées, coquilles, feuilletés, crêpes",5.63,1.25,13.2,0.0,20.8,58.3,4.2,16.7,49.0
Bretagne,Surgelés,"Apéritifs, entrées et snacks",Snacks et burgers,5.43,3.07,9.91,11.1,11.1,22.2,55.60000000000001,0.0,55.00000000000001
Bretagne,Surgelés,Frites et pommes de terre,Frites,3.4,1.22,7.2,88.9,11.1,0.0,0.0,0.0,12.0
Bretagne,Surgelés,Frites et pommes de terre,Pommes de terre surgelées,2.94,1.24,4.08,46.400000000000006,35.699999999999996,17.9,0.0,0.0,28.000000000000004
Bretagne,Surgelés,"Glaces, pâtisseries et viennoiseries","Desserts, pâtisseries et viennoiseries",5.48,2.3,10.04,8.3,0.0,8.3,83.3,0.0,59.0
Bretagne,Surgelés,"Glaces, pâtisseries et viennoiseries",Glaces,4.23,0.99,9.44,0.0,0.0,13.0,64.8,22.2,67.0
Bretagne,Surgelés,Légumes et fruits,Fruits natures et coulis,5.69,2.99,12.61,100.0,0.0,0.0,0.0,0.0,80.0
Bretagne,Surgelés,Légumes et fruits,Herbes et sauces,2.34,1.15,5.22,75.0,0.0,0.0,25.0,0.0,8.0
Bretagne,Surgelés,Légumes et fruits,Légumes,3.19,1.44,5.91,87.2,10.100000000000001,2.8000000000000003,0.0,0.0,19.0
Bretagne,Surgelés,"Pizzas, quiches et tartes",Pizzas,4.97,2.59,10.99,4.3,52.2,34.8,8.7,0.0,61.0
Bretagne,Surgelés,"Pizzas, quiches et tartes",Quiches et tartes,4.83,3.08,12.16,0.0,0.0,63.6,36.4,0.0,56.00000000000001
Bretagne,Surgelés,Viandes et poissons,"Poissons, mollusques et crustacés",7.12,1.95,12.95,73.8,22.6,3.5999999999999996,0.0,0.0,28.000000000000004
Bretagne,Surgelés,Viandes et poissons,Viandes,7.97,3.5,12.88,8.200000000000001,24.5,49.0,18.4,0.0,18.0
Bretagne,Traiteur,Entrées et apéritifs,Apéritifs,4.4,1.16,11.1,35.5,19.400000000000002,16.1,16.1,12.9,56.00000000000001
Bretagne,Traiteur,Entrées et apéritifs,Entrées chaudes,4.51,1.68,6.5,0.0,0.0,20.0,80.0,0.0,88.0
Bretagne,Traiteur,Entrées et apéritifs,Entrées froides,6.09,2.0,11.16,0.0,50.0,50.0,0.0,0.0,73.0
Bretagne,Traiteur,Plats cuisinés et accompagnements,A base de poisson,4.81,2.15,10.5,41.199999999999996,52.900000000000006,5.8999999999999995,0.0,0.0,62.0
Bretagne,Traiteur,Plats cuisinés et accompagnements,A base de viande,5.0,2.34,10.95,23.3,50.0,26.700000000000003,0.0,0.0,55.00000000000001
Bretagne,Traiteur,Plats cuisinés et accompagnements,A base de volaille,5.0,2.94,11.29,24.0,72.0,4.0,0.0,0.0,22.0
Bretagne,Traiteur,Plats cuisinés et accompagnements,Accompagnements,4.05,0.59,11.3,0.0,0.0,100.0,0.0,0.0,88.0
Bretagne,Traiteur,Plats cuisinés et accompagnements,Box et snacks chauds,3.98,2.39,10.04,6.7,53.300000000000004,36.7,3.3000000000000003,0.0,28.999999999999996
Bretagne,Traiteur,Plats cuisinés et accompagnements,Plats allégés,4.69,3.72,5.99,60.0,40.0,0.0,0.0,0.0,0.0
Bretagne,Traiteur,Plats cuisinés et accompagnements,Plats du monde,4.83,1.52,10.95,11.1,36.1,50.0,2.8000000000000003,0.0,46.0
Bretagne,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Gnocchis,2.92,1.35,5.39,0.0,42.1,57.9,0.0,0.0,17.0
Bretagne,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Pâtes fraîches,2.67,1.29,4.06,56.49999999999999,21.7,21.7,0.0,0.0,49.0
Bretagne,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Raviolis et autres pâtes farcies,3.52,2.01,6.14,10.7,50.0,37.5,1.7999999999999998,0.0,10.0
Bretagne,Traiteur,Salade familiales,Salade crudités,2.47,0.91,4.52,100.0,0.0,0.0,0.0,0.0,32.0
Bretagne,Traiteur,Salade familiales,Salades composées,3.76,1.59,9.45,20.0,40.0,26.700000000000003,13.3,0.0,48.0
Bretagne,Traiteur,Salade familiales,Taboulé,3.0,0.95,10.5,23.5,76.5,0.0,0.0,0.0,15.0
Bretagne,Traiteur,Snacking,Boissons,1.17,0.19,3.05,35.0,5.0,25.0,5.0,30.0,43.0
Bretagne,Traiteur,Snacking,Box et snacks chauds,3.98,2.39,10.04,9.700000000000001,51.6,35.5,3.2,0.0,28.000000000000004
Bretagne,Traiteur,Snacking,Desserts,2.94,1.6,4.07,0.0,100.0,0.0,0.0,0.0,43.0
Bretagne,Traiteur,Snacking,Salades,4.46,3.18,5.8,20.8,70.8,8.3,0.0,0.0,0.0
Bretagne,Traiteur,Snacking,Sandwichs,2.78,1.36,5.58,11.899999999999999,40.300000000000004,34.300000000000004,11.899999999999999,1.5,32.0
Bretagne,Traiteur,Traiteur de la mer,Crevettes et fruits de mer,4.87,2.11,11.21,0.0,45.5,54.50000000000001,0.0,0.0,66.0
Bretagne,Traiteur,Traiteur de la mer,Poissons panés et cuisinés,3.98,2.7,6.34,16.7,66.7,16.7,0.0,0.0,67.0
Bretagne,Traiteur,Traiteur de la mer,Saumons et poissons fumés,5.74,1.24,10.95,0.0,8.799999999999999,5.8999999999999995,85.3,0.0,47.0
Bretagne,Traiteur,Traiteur de la mer,Surimis,3.5,1.53,7.07,0.0,67.60000000000001,23.5,8.799999999999999,0.0,6.0
Bretagne,Traiteur,Traiteur de la mer,"Tartinables, blinis et œufs de poissons",2.91,1.23,7.89,0.0,24.099999999999998,37.9,37.9,0.0,31.0
Bretagne,"Viandes, charcuterie et poissons",Boucherie,Porc,7.71,0.92,21.42,0.0,0.0,50.0,50.0,0.0,92.0
Bretagne,"Viandes, charcuterie et poissons",Boucherie,Saucisses et brochettes,6.93,2.56,24.73,0.0,100.0,0.0,0.0,0.0,83.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Charcuteries tranchées,4.18,0.98,21.66,0.0,0.0,5.8999999999999995,55.900000000000006,38.2,49.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Jambons crus,4.36,1.15,7.2,0.0,0.0,0.0,60.0,40.0,55.00000000000001
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Jambons cuits,3.37,0.76,6.95,0.0,48.4,36.6,13.700000000000001,1.3,26.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,"Lardons, bacons, dés, poitrines",2.6,1.03,9.12,0.0,1.9,17.299999999999997,61.5,19.2,21.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Produits tripiers et abats,4.07,0.48,6.16,0.0,0.0,0.0,100.0,0.0,80.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,"Pâtés, rillettes, terrines et foie gras",5.52,0.38,26.8,0.0,3.2,0.0,45.2,51.6,72.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,"Rôtis, filets et hachés",3.35,1.18,6.75,0.0,54.50000000000001,22.7,22.7,0.0,31.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,"Saucisses, knacks, boudins et roulades",3.19,0.76,9.3,0.0,1.7999999999999998,5.4,67.9,25.0,42.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Saucissons secs et chorizos,4.49,0.98,19.9,0.0,0.0,0.0,6.9,93.10000000000001,61.0
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Viandes fumées,3.68,1.66,8.91,0.0,0.0,0.0,100.0,0.0,90.0
Bretagne,"Viandes, charcuterie et poissons",Poissonnerie,Poissons marinés et brochettes,3.97,2.28,7.2,0.0,0.0,0.0,100.0,0.0,62.0
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Canard et caille,9.96,1.75,26.2,20.0,40.0,20.0,20.0,0.0,77.0
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Chapon et oie,24.4,22.57,26.24,0.0,100.0,0.0,0.0,0.0,50.0
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Cordons bleus et nuggets,4.24,2.02,13.69,1.7000000000000002,81.69999999999999,16.7,0.0,0.0,10.0
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Dinde,8.2,1.64,26.24,82.39999999999999,11.799999999999999,5.8999999999999995,0.0,0.0,50.0
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Lapin,15.06,8.65,21.2,100.0,0.0,0.0,0.0,0.0,0.0
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres","Pintade, poule et coq",15.59,6.95,23.85,20.0,60.0,20.0,0.0,0.0,28.999999999999996
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Poulet,7.93,0.99,20.85,30.2,67.9,1.9,0.0,0.0,40.0
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,Conserves de légumes,2.26,0.69,6.11,98.5,1.5,0.0,0.0,0.0,27.0
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,Conserves de poisson,2.7,0.89,6.89,9.0,42.5,39.6,7.5,1.5,48.0
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés en conserve et bocaux,3.21,0.49,6.55,31.3,62.7,6.0,0.0,0.0,51.0
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés micro-ondable et déshydratés,2.1,1.29,3.91,9.8,48.8,24.4,17.1,0.0,33.0
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,"Pâtés, terrines, foie gras et conserves de viande",3.09,1.4,5.95,0.0,0.0,5.8999999999999995,47.099999999999994,47.099999999999994,72.0
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Bouillons et aides culinaires,2.37,0.8,6.82,8.3,25.0,54.800000000000004,6.0,6.0,23.0
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Herbes et épices,2.83,1.05,6.83,78.60000000000001,4.5,11.600000000000001,4.5,0.8999999999999999,51.0
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Huiles,4.3,1.95,6.79,0.0,0.0,60.0,40.0,0.0,22.0
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Ketchup, mayonnaise, moutarde et sauces froides",2.45,0.79,5.79,0.0,0.0,16.900000000000002,70.39999999999999,12.7,67.0
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Olives, cornichons, câpres et légumes marinés",2.9,0.71,6.05,0.0,3.4000000000000004,96.6,0.0,0.0,76.0
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sauces tomate et sauces à cuisiner,2.03,0.64,4.95,55.60000000000001,17.1,17.9,9.4,0.0,31.0
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sel et poivre,2.9,0.39,5.83,74.3,2.9000000000000004,22.900000000000002,0.0,0.0,62.0
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Vinaigres, vinaigrettes et sauces crudités",2.68,0.49,6.79,0.0,23.3,40.0,36.7,0.0,69.0
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,Biscuits salés,1.61,0.45,6.39,0.0,2.1,27.800000000000004,46.400000000000006,23.7,40.0
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,"Cacahuètes, pistaches et mélanges",2.79,0.82,6.24,16.3,20.4,51.0,12.2,0.0,6.0
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,Chips,2.07,0.81,4.11,0.0,5.4,86.5,8.1,0.0,5.0
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,"Olives, cornichons, câpres et légumes marinés",2.9,0.71,6.05,0.0,3.5999999999999996,96.39999999999999,0.0,0.0,77.0
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,Saucisses cocktail,2.96,1.18,4.99,0.0,0.0,0.0,50.0,50.0,14.000000000000002
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,Tuiles et tortillas,2.05,0.95,2.91,0.0,33.300000000000004,50.0,16.7,0.0,5.0
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs","Blés, semoules et céréales",2.48,1.12,4.28,89.8,4.1000000000000005,6.1,0.0,0.0,6.0
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Légumes secs,2.9,1.2,5.59,100.0,0.0,0.0,0.0,0.0,50.0
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Purées,2.64,1.29,4.69,80.0,20.0,0.0,0.0,0.0,6.0
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Pâtes,1.74,0.91,4.49,98.8,0.0,1.2,0.0,0.0,24.0
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Riz,2.33,0.99,4.59,47.5,47.5,5.0,0.0,0.0,28.999999999999996
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Sauces tomate et sauces à cuisiner,2.04,0.64,4.95,54.900000000000006,16.8,17.7,10.6,0.0,32.0
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Asie,2.75,0.58,6.74,4.0,16.0,42.4,27.200000000000003,10.4,42.0
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Créole,2.27,0.65,6.12,9.5,23.799999999999997,42.9,23.799999999999997,0.0,0.0
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Europe et Méditerrannée,2.92,0.84,6.61,7.1,14.299999999999999,42.9,28.599999999999998,7.1,65.0
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Grande-Bretagne et USA,4.48,1.96,6.64,0.0,0.0,33.300000000000004,66.7,0.0,85.0
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Orient,2.94,0.76,6.73,33.300000000000004,10.299999999999999,15.4,33.300000000000004,7.7,7.000000000000001
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Tex Mex,3.47,0.99,6.2,7.7,28.199999999999996,46.2,17.9,0.0,13.0
Centre-Val de Loire,Epicerie sucrée,Biscuits,Biscuits au chocolat et cookies,2.11,0.85,4.44,0.0,0.0,5.4,41.099999999999994,53.6,65.0
Centre-Val de Loire,Epicerie sucrée,Biscuits,Biscuits aux fruits,1.67,1.13,2.99,0.0,0.0,0.0,58.3,41.699999999999996,33.0
Centre-Val de Loire,Epicerie sucrée,Biscuits,"Biscuits secs, sablés et assortiments",2.3,0.7,8.82,3.3000000000000003,0.0,1.7000000000000002,13.3,81.69999999999999,59.0
Centre-Val de Loire,Epicerie sucrée,Cafés,Café soluble,4.18,2.01,7.44,0.0,0.0,0.0,54.50000000000001,45.5,76.0
Centre-Val de Loire,Epicerie sucrée,Cafés,Chicorée,4.25,1.44,7.56,44.4,22.2,0.0,0.0,33.300000000000004,31.0
Centre-Val de Loire,Epicerie sucrée,Cafés,Dosettes et capsules,4.71,1.59,8.99,7.1,14.299999999999999,7.1,57.099999999999994,14.299999999999999,91.0
Centre-Val de Loire,Epicerie sucrée,Chocolats et confiseries,Bonbons,2.37,0.89,8.59,0.0,12.5,0.0,71.89999999999999,15.6,83.0
Centre-Val de Loire,Epicerie sucrée,Chocolats et confiseries,Confiseries de chocolat,3.46,0.95,8.12,0.0,0.0,0.0,2.9000000000000004,97.1,76.0
Centre-Val de Loire,Epicerie sucrée,Chocolats et confiseries,Tablettes de chocolat,2.7,0.94,5.62,0.0,0.0,0.0,20.0,80.0,72.0
Centre-Val de Loire,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Gaufres, gaufrettes et crêpes",2.31,0.98,4.76,0.0,0.0,9.5,33.300000000000004,57.099999999999994,62.0
Centre-Val de Loire,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Madeleines, cakes et pâtisseries moelleuses",2.78,0.85,5.21,0.0,0.0,12.5,67.7,19.8,43.0
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Biscottes et biscuits petit déjeuner,2.28,0.89,4.34,9.700000000000001,38.7,32.300000000000004,9.700000000000001,9.700000000000001,62.0
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Brioches et pains au lait,3.09,1.41,6.35,0.0,8.799999999999999,41.199999999999996,50.0,0.0,17.0
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,"Confitures, miels et tartinables",3.45,1.1,9.03,5.6000000000000005,0.0,38.3,53.300000000000004,2.8000000000000003,45.0
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Céréales et barres,3.16,1.16,7.24,17.299999999999997,15.299999999999999,43.9,22.400000000000002,1.0,22.0
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Pains de mie et précuits,1.93,0.9,2.81,64.0,34.0,2.0,0.0,0.0,4.0
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Viennoiseries,3.3,1.45,8.3,0.0,5.6000000000000005,38.9,40.699999999999996,14.799999999999999,41.0
Centre-Val de Loire,Epicerie sucrée,Thés et boissons chocolatées,Chocolat en poudre et lait concentré,2.87,0.64,6.39,18.2,45.5,13.600000000000001,9.1,13.600000000000001,59.0
Centre-Val de Loire,Epicerie sucrée,Thés et boissons chocolatées,Thés et infusions,3.32,0.92,8.56,0.0,90.0,5.0,0.0,5.0,88.0
Centre-Val de Loire,Fruits et légumes,Fruits et légumes secs,Fruits secs et graines,4.44,0.9,8.1,66.7,0.0,33.300000000000004,0.0,0.0,98.0
Centre-Val de Loire,Fruits et légumes,Fruits et légumes secs,Légumes secs,2.97,1.2,8.09,100.0,0.0,0.0,0.0,0.0,50.0
Centre-Val de Loire,Fruits et légumes,Légumes frais,Légumes de saison,2.31,0.17,7.99,100.0,0.0,0.0,0.0,0.0,98.0
Centre-Val de Loire,Fruits et légumes,Légumes frais,"Oignons, ails, échalotes, herbes aromatiques",2.08,0.48,6.99,100.0,0.0,0.0,0.0,0.0,92.0
Centre-Val de Loire,Fruits et légumes,Prêt à consommer et fraîche découpe,Légumes prêts à l'emploi et purées,2.35,0.99,4.19,100.0,0.0,0.0,0.0,0.0,94.0
Centre-Val de Loire,Fruits et légumes,Prêt à consommer et fraîche découpe,Salades et crudités prêtes à consommer,2.5,1.02,5.78,70.0,0.0,23.3,6.7,0.0,17.0
Centre-Val de Loire,Fruits et légumes,Prêt à consommer et fraîche découpe,Soupes et purées fraîches,3.27,2.96,4.16,44.4,33.300000000000004,22.2,0.0,0.0,18.0
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Pains,Pains de mie et précuits,1.94,0.9,2.69,62.5,35.4,2.1,0.0,0.0,4.0
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Pains,"Pains sandwich, burger et wraps",2.42,1.15,4.1,31.6,47.4,15.8,5.3,0.0,7.000000000000001
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Pains,Toast et canapé,1.68,1.11,2.99,0.0,100.0,0.0,0.0,0.0,56.99999999999999
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Pâtisseries,Aide à la pâtisserie,2.86,2.86,2.86,0.0,0.0,0.0,0.0,100.0,0.0
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Pâtisseries,Crêpes et pancakes,3.51,2.75,4.59,100.0,0.0,0.0,0.0,0.0,67.0
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Pâtisseries,Gâteaux,5.49,1.75,9.99,0.0,0.0,0.0,100.0,0.0,97.0
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,"Beignets, donuts et muffins",4.13,2.62,5.99,0.0,0.0,100.0,0.0,0.0,85.0
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Brioches et pains au lait,3.13,1.41,6.35,0.0,10.0,43.3,46.7,0.0,19.0
Centre-Val de Loire,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Viennoiseries,3.36,1.45,8.3,0.0,6.0,34.0,44.0,16.0,43.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Camemberts, coulommiers, bries, crémeux",3.36,1.45,8.41,0.0,0.0,7.1,92.9,0.0,71.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts",Fromages,Chèvres et brebis,3.98,1.43,8.5,0.0,0.0,15.4,84.6,0.0,74.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Emmental, comté et cantal",4.1,1.99,8.98,0.0,0.0,3.8,76.9,19.2,81.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages du terroir et de caractère,3.66,2.19,7.5,0.0,0.0,0.0,50.0,50.0,89.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages enfants,3.26,1.78,6.86,0.0,0.0,0.0,100.0,0.0,94.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages à tartiner,2.8,1.29,5.87,0.0,0.0,0.0,100.0,0.0,93.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Mozzarella, feta, ricotta, mascarpone",2.94,0.95,5.8,0.0,0.0,46.7,53.300000000000004,0.0,65.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts",Fromages,Roqueforts et bleus,3.34,1.58,5.99,0.0,0.0,0.0,0.0,100.0,92.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages apéritifs et salades,3.03,1.53,4.78,0.0,0.0,0.0,80.0,20.0,89.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages râpés,2.84,0.96,7.96,0.0,0.0,10.0,90.0,0.0,80.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Fromages sandwich, burger et croque",2.77,0.96,5.74,0.0,0.0,0.0,100.0,0.0,89.0
Centre-Val de Loire,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Mozzarella, feta, ricotta, mascarpone",2.94,0.95,5.8,0.0,0.0,46.7,53.300000000000004,0.0,65.0
