region_name,category,subcategory,subsubcategory,mean price [€],min price [€],max price [€],A,B,C,D,E,nutri-score null percentage
Bretagne,Epicerie salée,Saveurs du monde,Tex Mex,3.6,1.27,6.13,0.146,0.312,0.417,0.104,0.021,0.11
Bretagne,Epicerie sucrée,Biscuits,Biscuits au chocolat et cookies,2.43,0.85,8.49,0.0,0.0,0.059,0.376,0.565,0.61
Bretagne,Epicerie sucrée,Biscuits,Biscuits aux fruits,1.81,0.95,3.28,0.0,0.0,0.0,0.625,0.375,0.3
Bretagne,Epicerie sucrée,Biscuits,"Biscuits secs, sablés et assortiments",2.64,0.7,8.99,0.0,0.0,0.0,0.13,0.87,0.58
Bretagne,Epicerie sucrée,Cafés,Café soluble,4.56,2.01,7.37,0.083,0.0,0.0,0.5,0.417,0.79
Bretagne,Epicerie sucrée,Cafés,Chicorée,4.43,1.44,7.79,0.444,0.222,0.0,0.0,0.333,0.25
Bretagne,Epicerie sucrée,Cafés,Dosettes et capsules,4.93,1.67,9.02,0.056,0.278,0.111,0.444,0.111,0.93
Bretagne,Epicerie sucrée,Chocolats et confiseries,Bonbons,2.9,0.89,8.5,0.0,0.125,0.025,0.725,0.125,0.86
Bretagne,Epicerie sucrée,Chocolats et confiseries,Confiseries de chocolat,4.23,0.98,9.05,0.0,0.0,0.0,0.062,0.938,0.7
Bretagne,Epicerie sucrée,Chocolats et confiseries,Tablettes de chocolat,2.8,0.94,7.99,0.0,0.0,0.0,0.185,0.815,0.75
Bretagne,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Gaufres, gaufrettes et crêpes",2.58,0.96,7.99,0.0,0.0,0.065,0.29,0.645,0.59
Bretagne,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Madeleines, cakes et pâtisseries moelleuses",2.86,0.85,6.99,0.0,0.0,0.159,0.611,0.23,0.42
Bretagne,Epicerie sucrée,Petit déjeuner,Biscottes et biscuits petit déjeuner,2.36,0.89,5.49,0.17,0.298,0.319,0.106,0.106,0.6
Bretagne,Epicerie sucrée,Petit déjeuner,Brioches et pains au lait,3.02,1.45,7.55,0.0,0.139,0.389,0.472,0.0,0.12
Bretagne,Epicerie sucrée,Petit déjeuner,"Confitures, miels et tartinables",3.65,1.13,8.98,0.072,0.0,0.344,0.56,0.024,0.54
Bretagne,Epicerie sucrée,Petit déjeuner,Céréales et barres,3.27,1.16,7.86,0.198,0.126,0.45,0.216,0.009,0.2
Bretagne,Epicerie sucrée,Petit déjeuner,Pains de mie et précuits,2.06,0.93,3.62,0.644,0.329,0.027,0.0,0.0,0.03
Bretagne,Epicerie sucrée,Petit déjeuner,Viennoiseries,3.32,1.69,7.05,0.0,0.032,0.349,0.476,0.143,0.32
Bretagne,Epicerie sucrée,Thés et boissons chocolatées,Chocolat en poudre et lait concentré,2.98,0.63,7.49,0.222,0.481,0.111,0.074,0.111,0.53
Bretagne,Epicerie sucrée,Thés et boissons chocolatées,Thés et infusions,3.28,0.95,8.48,0.0,0.946,0.027,0.0,0.027,0.81
Bretagne,Fruits et légumes,Fruits et légumes secs,Fruits secs et graines,4.61,0.96,8.1,0.25,0.0,0.25,0.5,0.0,0.98
Bretagne,Fruits et légumes,Fruits et légumes secs,Légumes secs,3.0,1.24,8.01,1.0,0.0,0.0,0.0,0.0,0.58
Bretagne,Fruits et légumes,Légumes frais,Légumes de saison,2.28,0.35,6.99,1.0,0.0,0.0,0.0,0.0,0.98
Bretagne,Fruits et légumes,Légumes frais,"Oignons, ails, échalotes, herbes aromatiques",2.1,0.44,4.89,1.0,0.0,0.0,0.0,0.0,0.94
Bretagne,Fruits et légumes,Prêt à consommer et fraîche découpe,Légumes prêts à l'emploi et purées,2.2,0.65,5.14,1.0,0.0,0.0,0.0,0.0,0.86
Bretagne,Fruits et légumes,Prêt à consommer et fraîche découpe,Salades et crudités prêtes à consommer,2.33,0.95,5.95,0.743,0.0,0.23,0.027,0.0,0.09
Bretagne,Fruits et légumes,Prêt à consommer et fraîche découpe,Soupes et purées fraîches,3.35,2.93,5.18,0.444,0.333,0.222,0.0,0.0,0.14
Bretagne,"Pains, viennoiseries et pâtisseries",Pains,Pains de mie et précuits,2.06,0.93,3.62,0.644,0.329,0.027,0.0,0.0,0.03
Bretagne,"Pains, viennoiseries et pâtisseries",Pains,"Pains sandwich, burger et wraps",2.43,1.15,5.99,0.41,0.426,0.115,0.049,0.0,0.05
Bretagne,"Pains, viennoiseries et pâtisseries",Pains,Toast et canapé,2.22,1.0,3.53,0.333,0.417,0.083,0.167,0.0,0.33
Bretagne,"Pains, viennoiseries et pâtisseries",Pâtisseries,Aide à la pâtisserie,2.74,1.75,4.06,0.333,0.0,0.0,0.333,0.333,0.67
Bretagne,"Pains, viennoiseries et pâtisseries",Pâtisseries,Crêpes et pancakes,3.96,2.75,5.0,0.0,1.0,0.0,0.0,0.0,0.88
Bretagne,"Pains, viennoiseries et pâtisseries",Pâtisseries,Gâteaux,5.1,1.5,9.99,0.0,0.0,0.0,1.0,0.0,0.93
Bretagne,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,"Beignets, donuts et muffins",3.81,2.59,6.25,0.0,0.0,1.0,0.0,0.0,0.67
Bretagne,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Brioches et pains au lait,3.09,1.45,7.55,0.0,0.132,0.395,0.474,0.0,0.16
Bretagne,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Viennoiseries,3.32,1.69,7.05,0.0,0.031,0.359,0.469,0.141,0.31
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Camemberts, coulommiers, bries, crémeux",3.26,1.45,7.5,0.0,0.0,0.068,0.932,0.0,0.69
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,Chèvres et brebis,3.52,1.43,8.25,0.0,0.0,0.2,0.8,0.0,0.6
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Emmental, comté et cantal",4.16,1.98,8.88,0.0,0.0,0.04,0.8,0.16,0.8
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages du terroir et de caractère,3.84,2.06,8.95,0.0,0.0,0.0,0.6,0.4,0.83
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages enfants,3.24,1.83,6.79,0.0,0.0,0.0,1.0,0.0,0.95
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages végétaux,2.64,2.09,3.06,0.0,0.0,0.0,0.333,0.667,0.4
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages à tartiner,2.72,1.29,5.81,0.0,0.0,0.0,1.0,0.0,0.92
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Mozzarella, feta, ricotta, mascarpone",2.97,0.95,5.74,0.0,0.0,0.375,0.625,0.0,0.64
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Fromages,Roqueforts et bleus,3.32,1.58,6.19,0.0,0.0,0.0,0.25,0.75,0.9
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages apéritifs et salades,3.08,1.84,4.78,0.0,0.0,0.0,0.667,0.333,0.87
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages râpés,2.94,0.99,8.77,0.0,0.0,0.083,0.917,0.0,0.79
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Fromages sandwich, burger et croque",2.8,1.18,5.69,0.0,0.0,0.0,0.714,0.286,0.84
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Mozzarella, feta, ricotta, mascarpone",2.97,0.95,5.74,0.0,0.0,0.375,0.625,0.0,0.64
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Raclette, fondue et tartiflette",4.85,2.05,8.62,0.0,0.0,0.0,0.812,0.188,0.76
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Boissons végétales,2.49,1.23,5.07,0.263,0.737,0.0,0.0,0.0,0.3
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Laits et boissons lactées,3.41,0.63,8.74,0.576,0.424,0.0,0.0,0.0,0.67
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème","Beurres, margarines et autres graisses",3.3,1.24,7.17,0.0,0.0,0.281,0.333,0.386,0.61
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Crèmes fraîches et chantilly,2.74,0.51,6.15,0.0,0.0,0.0,1.0,0.0,0.85
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Oeufs,3.29,1.26,7.51,0.97,0.03,0.0,0.0,0.0,0.21
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Charcuterie,3.39,0.76,6.95,0.0,0.466,0.354,0.149,0.031,0.27
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Condiments,3.18,0.73,6.25,0.0,0.0,0.765,0.235,0.0,0.55
Bretagne,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Fromages,4.94,2.05,8.62,0.0,0.0,0.0,0.867,0.133,0.76
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Allégés et bien-être,2.84,1.28,6.68,0.593,0.39,0.017,0.0,0.0,0.25
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Compotes,2.41,1.23,6.19,0.907,0.052,0.041,0.0,0.0,0.06
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Crèmes dessert et petits pots de crème,2.24,0.82,4.93,0.0,0.062,0.917,0.021,0.0,0.42
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts patissiers et italiens,3.07,1.42,4.7,0.0,0.0,0.45,0.5,0.05,0.66
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts végétaux,2.43,1.49,5.13,0.27,0.324,0.405,0.0,0.0,0.16
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Flans, crèmes et riz au lait",2.39,0.87,4.75,0.0,0.0,0.76,0.24,0.0,0.52
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Fruits et aromatisés,2.59,0.89,5.13,0.098,0.244,0.642,0.016,0.0,0.43
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Mousses et liégeois,2.34,1.02,6.41,0.0,0.0,0.706,0.265,0.029,0.53
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourt à boire,2.85,1.34,6.08,0.169,0.789,0.042,0.0,0.0,0.3
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts chèvre et brebis,2.73,1.58,3.45,0.088,0.324,0.588,0.0,0.0,0.08
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts et desserts Enfants,2.6,1.31,4.62,0.0,0.724,0.276,0.0,0.0,0.36
Bretagne,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Yaourts natures, fromages blancs, skyrs et faisselles",2.61,0.71,6.93,0.5,0.322,0.178,0.0,0.0,0.36
Bretagne,Surgelés,"Apéritifs, entrées et snacks",Apéritifs,6.07,3.16,12.36,0.115,0.115,0.192,0.423,0.154,0.46
Bretagne,Surgelés,"Apéritifs, entrées et snacks","Entrées, coquilles, feuilletés, crêpes",5.63,1.25,13.2,0.0,0.208,0.583,0.042,0.167,0.49
Bretagne,Surgelés,"Apéritifs, entrées et snacks",Snacks et burgers,5.43,3.07,9.91,0.111,0.111,0.222,0.556,0.0,0.55
Bretagne,Surgelés,Frites et pommes de terre,Frites,3.4,1.22,7.2,0.889,0.111,0.0,0.0,0.0,0.12
Bretagne,Surgelés,Frites et pommes de terre,Pommes de terre surgelées,2.94,1.24,4.08,0.464,0.357,0.179,0.0,0.0,0.28
Bretagne,Surgelés,"Glaces, pâtisseries et viennoiseries","Desserts, pâtisseries et viennoiseries",5.48,2.3,10.04,0.083,0.0,0.083,0.833,0.0,0.59
Bretagne,Surgelés,"Glaces, pâtisseries et viennoiseries",Glaces,4.23,0.99,9.44,0.0,0.0,0.13,0.648,0.222,0.67
Bretagne,Surgelés,Légumes et fruits,Fruits natures et coulis,5.69,2.99,12.61,1.0,0.0,0.0,0.0,0.0,0.8
Bretagne,Surgelés,Légumes et fruits,Herbes et sauces,2.34,1.15,5.22,0.75,0.0,0.0,0.25,0.0,0.08
Bretagne,Surgelés,Légumes et fruits,Légumes,3.19,1.44,5.91,0.872,0.101,0.028,0.0,0.0,0.19
Bretagne,Surgelés,"Pizzas, quiches et tartes",Pizzas,4.97,2.59,10.99,0.043,0.522,0.348,0.087,0.0,0.61
Bretagne,Surgelés,"Pizzas, quiches et tartes",Quiches et tartes,4.83,3.08,12.16,0.0,0.0,0.636,0.364,0.0,0.56
Bretagne,Surgelés,Viandes et poissons,"Poissons, mollusques et crustacés",7.12,1.95,12.95,0.738,0.226,0.036,0.0,0.0,0.28
Bretagne,Surgelés,Viandes et poissons,Viandes,7.97,3.5,12.88,0.082,0.245,0.49,0.184,0.0,0.18
Bretagne,Traiteur,Entrées et apéritifs,Apéritifs,4.4,1.16,11.1,0.355,0.194,0.161,0.161,0.129,0.56
Bretagne,Traiteur,Entrées et apéritifs,Entrées chaudes,4.51,1.68,6.5,0.0,0.0,0.2,0.8,0.0,0.88
Bretagne,Traiteur,Entrées et apéritifs,Entrées froides,6.09,2.0,11.16,0.0,0.5,0.5,0.0,0.0,0.73
Bretagne,Traiteur,Plats cuisinés et accompagnements,A base de poisson,4.81,2.15,10.5,0.412,0.529,0.059,0.0,0.0,0.62
Bretagne,Traiteur,Plats cuisinés et accompagnements,A base de viande,5.0,2.34,10.95,0.233,0.5,0.267,0.0,0.0,0.55
Bretagne,Traiteur,Plats cuisinés et accompagnements,A base de volaille,5.0,2.94,11.29,0.24,0.72,0.04,0.0,0.0,0.22
Bretagne,Traiteur,Plats cuisinés et accompagnements,Accompagnements,4.05,0.59,11.3,0.0,0.0,1.0,0.0,0.0,0.88
Bretagne,Traiteur,Plats cuisinés et accompagnements,Box et snacks chauds,3.98,2.39,10.04,0.067,0.533,0.367,0.033,0.0,0.29
Bretagne,Traiteur,Plats cuisinés et accompagnements,Plats allégés,4.69,3.72,5.99,0.6,0.4,0.0,0.0,0.0,0.0
Bretagne,Traiteur,Plats cuisinés et accompagnements,Plats du monde,4.83,1.52,10.95,0.111,0.361,0.5,0.028,0.0,0.46
Bretagne,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Gnocchis,2.92,1.35,5.39,0.0,0.421,0.579,0.0,0.0,0.17
Bretagne,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Pâtes fraîches,2.67,1.29,4.06,0.565,0.217,0.217,0.0,0.0,0.49
Bretagne,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Raviolis et autres pâtes farcies,3.52,2.01,6.14,0.107,0.5,0.375,0.018,0.0,0.1
Bretagne,Traiteur,Salade familiales,Salade crudités,2.47,0.91,4.52,1.0,0.0,0.0,0.0,0.0,0.32
Bretagne,Traiteur,Salade familiales,Salades composées,3.76,1.59,9.45,0.2,0.4,0.267,0.133,0.0,0.48
Bretagne,Traiteur,Salade familiales,Taboulé,3.0,0.95,10.5,0.235,0.765,0.0,0.0,0.0,0.15
Bretagne,Traiteur,Snacking,Boissons,1.17,0.19,3.05,0.35,0.05,0.25,0.05,0.3,0.43
Bretagne,Traiteur,Snacking,Box et snacks chauds,3.98,2.39,10.04,0.097,0.516,0.355,0.032,0.0,0.28
Bretagne,Traiteur,Snacking,Desserts,2.94,1.6,4.07,0.0,1.0,0.0,0.0,0.0,0.43
Bretagne,Traiteur,Snacking,Salades,4.46,3.18,5.8,0.208,0.708,0.083,0.0,0.0,0.0
Bretagne,Traiteur,Snacking,Sandwichs,2.78,1.36,5.58,0.119,0.403,0.343,0.119,0.015,0.32
Bretagne,Traiteur,Traiteur de la mer,Crevettes et fruits de mer,4.87,2.11,11.21,0.0,0.455,0.545,0.0,0.0,0.66
Bretagne,Traiteur,Traiteur de la mer,Poissons panés et cuisinés,3.98,2.7,6.34,0.167,0.667,0.167,0.0,0.0,0.67
Bretagne,Traiteur,Traiteur de la mer,Saumons et poissons fumés,5.74,1.24,10.95,0.0,0.088,0.059,0.853,0.0,0.47
Bretagne,Traiteur,Traiteur de la mer,Surimis,3.5,1.53,7.07,0.0,0.676,0.235,0.088,0.0,0.06
Bretagne,Traiteur,Traiteur de la mer,"Tartinables, blinis et œufs de poissons",2.91,1.23,7.89,0.0,0.241,0.379,0.379,0.0,0.31
Bretagne,"Viandes, charcuterie et poissons",Boucherie,Porc,7.71,0.92,21.42,0.0,0.0,0.5,0.5,0.0,0.92
Bretagne,"Viandes, charcuterie et poissons",Boucherie,Saucisses et brochettes,6.93,2.56,24.73,0.0,1.0,0.0,0.0,0.0,0.83
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Charcuteries tranchées,4.18,0.98,21.66,0.0,0.0,0.059,0.559,0.382,0.49
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Jambons crus,4.36,1.15,7.2,0.0,0.0,0.0,0.6,0.4,0.55
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Jambons cuits,3.37,0.76,6.95,0.0,0.484,0.366,0.137,0.013,0.26
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,"Lardons, bacons, dés, poitrines",2.6,1.03,9.12,0.0,0.019,0.173,0.615,0.192,0.21
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Produits tripiers et abats,4.07,0.48,6.16,0.0,0.0,0.0,1.0,0.0,0.8
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,"Pâtés, rillettes, terrines et foie gras",5.52,0.38,26.8,0.0,0.032,0.0,0.452,0.516,0.72
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,"Rôtis, filets et hachés",3.35,1.18,6.75,0.0,0.545,0.227,0.227,0.0,0.31
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,"Saucisses, knacks, boudins et roulades",3.19,0.76,9.3,0.0,0.018,0.054,0.679,0.25,0.42
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Saucissons secs et chorizos,4.49,0.98,19.9,0.0,0.0,0.0,0.069,0.931,0.61
Bretagne,"Viandes, charcuterie et poissons",Charcuterie,Viandes fumées,3.68,1.66,8.91,0.0,0.0,0.0,1.0,0.0,0.9
Bretagne,"Viandes, charcuterie et poissons",Poissonnerie,Poissons marinés et brochettes,3.97,2.28,7.2,0.0,0.0,0.0,1.0,0.0,0.62
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Canard et caille,9.96,1.75,26.2,0.2,0.4,0.2,0.2,0.0,0.77
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Chapon et oie,24.4,22.57,26.24,0.0,1.0,0.0,0.0,0.0,0.5
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Cordons bleus et nuggets,4.24,2.02,13.69,0.017,0.817,0.167,0.0,0.0,0.1
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Dinde,8.2,1.64,26.24,0.824,0.118,0.059,0.0,0.0,0.5
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Lapin,15.06,8.65,21.2,1.0,0.0,0.0,0.0,0.0,0.0
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres","Pintade, poule et coq",15.59,6.95,23.85,0.2,0.6,0.2,0.0,0.0,0.29
Bretagne,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Poulet,7.93,0.99,20.85,0.302,0.679,0.019,0.0,0.0,0.4
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,Conserves de légumes,2.26,0.69,6.11,0.985,0.015,0.0,0.0,0.0,0.27
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,Conserves de poisson,2.7,0.89,6.89,0.09,0.425,0.396,0.075,0.015,0.48
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés en conserve et bocaux,3.21,0.49,6.55,0.313,0.627,0.06,0.0,0.0,0.51
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés micro-ondable et déshydratés,2.1,1.29,3.91,0.098,0.488,0.244,0.171,0.0,0.33
Centre-Val de Loire,Epicerie salée,Conserves et plats cuisinés,"Pâtés, terrines, foie gras et conserves de viande",3.09,1.4,5.95,0.0,0.0,0.059,0.471,0.471,0.72
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Bouillons et aides culinaires,2.37,0.8,6.82,0.083,0.25,0.548,0.06,0.06,0.23
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Herbes et épices,2.83,1.05,6.83,0.786,0.045,0.116,0.045,0.009,0.51
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Huiles,4.3,1.95,6.79,0.0,0.0,0.6,0.4,0.0,0.22
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Ketchup, mayonnaise, moutarde et sauces froides",2.45,0.79,5.79,0.0,0.0,0.169,0.704,0.127,0.67
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Olives, cornichons, câpres et légumes marinés",2.9,0.71,6.05,0.0,0.034,0.966,0.0,0.0,0.76
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sauces tomate et sauces à cuisiner,2.03,0.64,4.95,0.556,0.171,0.179,0.094,0.0,0.31
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sel et poivre,2.9,0.39,5.83,0.743,0.029,0.229,0.0,0.0,0.62
Centre-Val de Loire,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Vinaigres, vinaigrettes et sauces crudités",2.68,0.49,6.79,0.0,0.233,0.4,0.367,0.0,0.69
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,Biscuits salés,1.61,0.45,6.39,0.0,0.021,0.278,0.464,0.237,0.4
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,"Cacahuètes, pistaches et mélanges",2.79,0.82,6.24,0.163,0.204,0.51,0.122,0.0,0.06
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,Chips,2.07,0.81,4.11,0.0,0.054,0.865,0.081,0.0,0.05
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,"Olives, cornichons, câpres et légumes marinés",2.9,0.71,6.05,0.0,0.036,0.964,0.0,0.0,0.77
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,Saucisses cocktail,2.96,1.18,4.99,0.0,0.0,0.0,0.5,0.5,0.14
Centre-Val de Loire,Epicerie salée,Pour l'apéritif,Tuiles et tortillas,2.05,0.95,2.91,0.0,0.333,0.5,0.167,0.0,0.05
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs","Blés, semoules et céréales",2.48,1.12,4.28,0.898,0.041,0.061,0.0,0.0,0.06
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Légumes secs,2.9,1.2,5.59,1.0,0.0,0.0,0.0,0.0,0.5
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Purées,2.64,1.29,4.69,0.8,0.2,0.0,0.0,0.0,0.06
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Pâtes,1.74,0.91,4.49,0.988,0.0,0.012,0.0,0.0,0.24
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Riz,2.33,0.99,4.59,0.475,0.475,0.05,0.0,0.0,0.29
Centre-Val de Loire,Epicerie salée,"Pâtes, riz, purée, légumes secs",Sauces tomate et sauces à cuisiner,2.04,0.64,4.95,0.549,0.168,0.177,0.106,0.0,0.32
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Asie,2.75,0.58,6.74,0.04,0.16,0.424,0.272,0.104,0.42
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Créole,2.27,0.65,6.12,0.095,0.238,0.429,0.238,0.0,0.0
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Europe et Méditerrannée,2.92,0.84,6.61,0.071,0.143,0.429,0.286,0.071,0.65
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Grande-Bretagne et USA,4.48,1.96,6.64,0.0,0.0,0.333,0.667,0.0,0.85
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Orient,2.94,0.76,6.73,0.333,0.103,0.154,0.333,0.077,0.07
Centre-Val de Loire,Epicerie salée,Saveurs du monde,Tex Mex,3.47,0.99,6.2,0.077,0.282,0.462,0.179,0.0,0.13
Centre-Val de Loire,Epicerie sucrée,Biscuits,Biscuits au chocolat et cookies,2.11,0.85,4.44,0.0,0.0,0.054,0.411,0.536,0.65
Centre-Val de Loire,Epicerie sucrée,Biscuits,Biscuits aux fruits,1.67,1.13,2.99,0.0,0.0,0.0,0.583,0.417,0.33
Centre-Val de Loire,Epicerie sucrée,Biscuits,"Biscuits secs, sablés et assortiments",2.3,0.7,8.82,0.033,0.0,0.017,0.133,0.817,0.59
Centre-Val de Loire,Epicerie sucrée,Cafés,Café soluble,4.18,2.01,7.44,0.0,0.0,0.0,0.545,0.455,0.76
Centre-Val de Loire,Epicerie sucrée,Cafés,Chicorée,4.25,1.44,7.56,0.444,0.222,0.0,0.0,0.333,0.31
Centre-Val de Loire,Epicerie sucrée,Cafés,Dosettes et capsules,4.71,1.59,8.99,0.071,0.143,0.071,0.571,0.143,0.91
Centre-Val de Loire,Epicerie sucrée,Chocolats et confiseries,Bonbons,2.37,0.89,8.59,0.0,0.125,0.0,0.719,0.156,0.83
Centre-Val de Loire,Epicerie sucrée,Chocolats et confiseries,Confiseries de chocolat,3.46,0.95,8.12,0.0,0.0,0.0,0.029,0.971,0.76
Centre-Val de Loire,Epicerie sucrée,Chocolats et confiseries,Tablettes de chocolat,2.7,0.94,5.62,0.0,0.0,0.0,0.2,0.8,0.72
Centre-Val de Loire,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Gaufres, gaufrettes et crêpes",2.31,0.98,4.76,0.0,0.0,0.095,0.333,0.571,0.62
Centre-Val de Loire,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Madeleines, cakes et pâtisseries moelleuses",2.78,0.85,5.21,0.0,0.0,0.125,0.677,0.198,0.43
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Biscottes et biscuits petit déjeuner,2.28,0.89,4.34,0.097,0.387,0.323,0.097,0.097,0.62
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Brioches et pains au lait,3.09,1.41,6.35,0.0,0.088,0.412,0.5,0.0,0.17
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,"Confitures, miels et tartinables",3.45,1.1,9.03,0.056,0.0,0.383,0.533,0.028,0.45
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Céréales et barres,3.16,1.16,7.24,0.173,0.153,0.439,0.224,0.01,0.22
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Pains de mie et précuits,1.93,0.9,2.81,0.64,0.34,0.02,0.0,0.0,0.04
Centre-Val de Loire,Epicerie sucrée,Petit déjeuner,Viennoiseries,3.3,1.45,8.3,0.0,0.056,0.389,0.407,0.148,0.41
